Timestamp,LF_ax (m/s²),LF_ay (m/s²),LF_az (m/s²),RF_ax (m/s²),RF_ay (m/s²),RF_az (m/s²),LF_gx (rad/s),LF_gy (rad/s),LF_gz (rad/s),RF_gx (rad/s),RF_gy (rad/s),RF_gz (rad/s),LF_a_res (m/s²),RF_a_res (m/s²),LF_g_res (rad/s),RF_g_res (rad/s)
2025-03-22 19:52:59.991950,-3.95055,-0.21179,6.53254,-6.22159,1.74266,7.24425,0.00034,-0.00036,0.00056,0.00128,2e-05,0.00098,7.63713,9.70692,0.00075,0.00161
2025-03-22 19:53:00.002016,-4.18576,-0.21035,6.91943,-6.26342,1.7777,7.27296,0.00033,-0.00035,0.00055,0.00126,2e-05,0.00094,8.08971,9.76149,0.00073,0.00157
2025-03-22 19:53:00.012079,-4.37322,-0.21877,7.22871,-6.29568,1.79759,7.29833,0.0003,-0.00034,0.00054,0.0012,-0.0,0.00089,8.45146,9.80472,0.00071,0.00149
2025-03-22 19:53:00.022183,-4.52294,-0.22813,7.47445,-6.32245,1.8092,7.31815,0.00028,-0.00033,0.00053,0.00113,-5e-05,0.00084,8.73936,9.8388,0.00068,0.00141
2025-03-22 19:53:00.032246,-4.64272,-0.23611,7.67033,-6.34219,1.81729,7.33735,0.00027,-0.00033,0.00053,0.00106,-0.00012,0.00078,8.96909,9.86725,0.00068,0.00132
2025-03-22 19:53:00.042314,-4.73519,-0.25062,7.82392,-6.35798,1.8307,7.35367,0.00026,-0.00033,0.00053,0.00097,-0.00018,0.00072,9.14869,9.89201,0.00068,0.00122
2025-03-22 19:53:00.052382,-3.78816,-0.2005,6.25914,-6.37181,1.83473,7.3684,0.00028,-0.00035,0.00054,0.00089,-0.00023,0.00066,7.31896,9.91259,0.0007,0.00113
2025-03-22 19:53:00.062445,-4.05035,-0.21902,6.70167,-6.38406,1.83676,7.37971,0.00033,-0.00037,0.00056,0.00081,-0.00027,0.00062,7.83363,9.92925,0.00075,0.00106
2025-03-22 19:53:00.072514,-4.26153,-0.22547,7.05832,-6.39076,1.83862,7.38899,0.00038,-0.00038,0.00058,0.00075,-0.0003,0.00058,8.24811,9.9408,0.00079,0.00099
2025-03-22 19:53:00.082581,-4.42857,-0.22105,7.34413,-6.39827,1.84442,7.39522,0.00042,-0.00038,0.00059,0.00069,-0.00032,0.00055,8.57889,9.95133,0.00082,0.00094
2025-03-22 19:53:00.092650,-4.5665,-0.21608,7.56727,-6.40572,1.86102,7.39709,0.00042,-0.00037,0.00058,0.00063,-0.00034,0.00051,8.84099,9.9606,0.00081,0.00088
2025-03-22 19:53:00.102718,-4.67326,-0.20828,7.75009,-6.40784,1.87358,7.3974,0.00041,-0.00036,0.00056,0.00056,-0.00037,0.00046,9.05244,9.96455,0.00078,0.00081
2025-03-22 19:53:00.112803,-4.75724,-0.20563,7.89754,-6.41266,1.87501,7.39764,0.00037,-0.00034,0.00053,0.00048,-0.00039,0.0004,9.22197,9.9681,0.00073,0.00074
2025-03-22 19:53:00.122866,-4.82465,-0.20422,8.01382,-6.41675,1.8721,7.4007,0.00031,-0.00032,0.0005,0.00041,-0.0004,0.00034,9.3563,9.97245,0.00067,0.00067
2025-03-22 19:53:00.132932,-4.87739,-0.211,8.10374,-6.41739,1.86234,7.40555,0.00025,-0.0003,0.00046,0.00035,-0.00041,0.00029,9.46066,9.97464,0.0006,0.00061
2025-03-22 19:53:00.143012,-4.91479,-0.20852,8.17807,-6.41909,1.86531,7.40703,0.00019,-0.00028,0.00042,0.0003,-0.00041,0.00025,9.54356,9.97738,0.00054,0.00057
2025-03-22 19:53:00.153094,-4.9495,-0.20558,8.24088,-6.42261,1.87103,7.40726,0.00012,-0.00027,0.00037,0.00026,-0.00041,0.0002,9.61519,9.98089,0.00047,0.00053
2025-03-22 19:53:00.163159,-4.97703,-0.20897,8.29137,-6.42878,1.8725,7.40888,4e-05,-0.00024,0.00032,0.00021,-0.00041,0.00015,9.67271,9.98634,0.0004,0.00048
2025-03-22 19:53:00.173236,-5.00049,-0.21001,8.33272,-6.43108,1.87774,7.40635,-3e-05,-0.00022,0.00026,0.00016,-0.00041,9e-05,9.72025,9.98693,0.00034,0.00045
2025-03-22 19:53:00.183297,-5.0238,-0.20868,8.36292,-6.43316,1.87715,7.40671,-0.00011,-0.00019,0.00021,0.00011,-0.00041,4e-05,9.7581,9.98842,0.0003,0.00043
2025-03-22 19:53:00.193362,-5.0403,-0.20523,8.38661,-6.4365,1.87548,7.40533,-0.0002,-0.00016,0.00016,5e-05,-0.00041,-2e-05,9.78683,9.98924,0.0003,0.00041
2025-03-22 19:53:00.203439,-5.05469,-0.20438,8.40317,-6.43606,1.8727,7.40518,-0.00031,-0.00014,0.00011,-1e-05,-0.00042,-7e-05,9.80841,9.98832,0.00036,0.00043
2025-03-22 19:53:00.213522,-5.06525,-0.21232,8.41426,-6.4393,1.85757,7.40267,-0.00044,-0.00013,6e-05,-7e-05,-0.00043,-0.00011,9.82352,9.98572,0.00046,0.00045
2025-03-22 19:53:00.223587,-5.07322,-0.24356,8.42266,-6.44117,1.85287,7.4021,-0.00053,-0.00014,2e-05,-0.00011,-0.00043,-0.00012,9.83555,9.98563,0.00055,0.00046
2025-03-22 19:53:00.234273,-5.08342,-0.27261,8.42698,-6.44243,1.85295,7.40092,-0.00058,-0.00015,-0.0,-0.00015,-0.00045,-0.00013,9.84528,9.98559,0.0006,0.00049
2025-03-22 19:53:00.244317,-5.08871,-0.30351,8.43427,-6.44487,1.85157,7.39711,-0.00058,-0.00018,-0.0,-0.00018,-0.00047,-0.00015,9.85515,9.98408,0.00061,0.00053
2025-03-22 19:53:00.254383,-5.09366,-0.3189,8.43938,-6.44611,1.84688,7.39597,-0.00053,-0.0002,1e-05,-0.00022,-0.0005,-0.00016,9.86257,9.98317,0.00057,0.00057
2025-03-22 19:53:00.264860,-5.09595,-0.33456,8.44562,-6.44877,1.84432,7.39482,-0.00047,-0.00022,4e-05,-0.00025,-0.00054,-0.00017,9.86961,9.98356,0.00052,0.00062
2025-03-22 19:53:00.274921,-5.09418,-0.32843,8.45253,-6.45305,1.843,7.39247,-0.00039,-0.00023,7e-05,-0.00028,-0.00058,-0.00017,9.8744,9.98434,0.00046,0.00067
2025-03-22 19:53:00.284985,-5.09948,-0.30629,8.45853,-6.45385,1.84433,7.39107,-0.00034,-0.00024,0.0001,-0.00032,-0.00062,-0.00018,9.88156,9.98407,0.00043,0.00072
2025-03-22 19:53:00.295060,-5.10945,-0.29457,8.45879,-6.45496,1.84037,7.39138,-0.00032,-0.00024,0.00011,-0.00036,-0.00066,-0.0002,9.88658,9.98429,0.00041,0.00078
2025-03-22 19:53:00.305124,-5.11408,-0.28997,8.46139,-6.45466,1.82954,7.39211,-0.00033,-0.00024,0.00011,-0.0004,-0.0007,-0.00022,9.89106,9.98264,0.00042,0.00084
2025-03-22 19:53:00.315188,-5.11755,-0.30089,8.46108,-6.4549,1.81801,7.39101,-0.00035,-0.00023,0.00011,-0.00042,-0.00074,-0.00023,9.89291,9.97988,0.00043,0.00088
2025-03-22 19:53:00.325256,-5.12271,-0.31728,8.4582,-6.45102,1.80328,7.39421,-0.00036,-0.00022,0.00012,-0.00044,-0.00078,-0.00022,9.89363,9.97706,0.00044,0.00092
2025-03-22 19:53:00.335322,-5.12756,-0.33327,8.45613,-6.44911,1.78791,7.39748,-0.00034,-0.00022,0.00014,-0.00044,-0.00082,-0.0002,9.8949,9.97549,0.00043,0.00095
2025-03-22 19:53:00.345388,-5.13312,-0.34438,8.45208,-6.44543,1.77059,7.40177,-0.00029,-0.00024,0.00021,-0.00039,-0.00085,-0.00014,9.8947,9.9732,0.00043,0.00095
2025-03-22 19:53:00.355490,-5.13517,-0.36715,8.45004,-6.44583,1.7584,7.40569,-0.0002,-0.00027,0.00029,-0.00032,-0.00088,-6e-05,9.89484,9.97421,0.00044,0.00094
2025-03-22 19:53:00.365552,-5.12891,-0.38225,8.44937,-6.44784,1.75631,7.40666,-8e-05,-0.00031,0.00038,-0.00025,-0.0009,3e-05,9.8916,9.97586,0.0005,0.00093
2025-03-22 19:53:00.375615,-5.12104,-0.38309,8.4505,-6.44728,1.75991,7.40745,7e-05,-0.00035,0.00048,-0.00019,-0.00092,0.00012,9.88852,9.97672,0.0006,0.00095
2025-03-22 19:53:00.385680,-5.11402,-0.37371,8.45524,-6.44851,1.75991,7.41046,0.0002,-0.0004,0.00056,-0.00013,-0.00094,0.00019,9.88858,9.97975,0.00072,0.00097
2025-03-22 19:53:00.395784,-5.10912,-0.36238,8.45831,-6.45022,1.75608,7.40953,0.00031,-0.00043,0.00063,-7e-05,-0.00095,0.00027,9.88825,9.97949,0.00082,0.00099
2025-03-22 19:53:00.405849,-5.10592,-0.34996,8.46388,-6.45014,1.75996,7.40782,0.00041,-0.00045,0.00068,-2e-05,-0.00096,0.00033,9.89091,9.97886,0.00091,0.00102
2025-03-22 19:53:00.415916,-5.10528,-0.34434,8.47096,-6.44769,1.76785,7.41029,0.00049,-0.00046,0.00072,3e-05,-0.00098,0.00039,9.89644,9.9805,0.00098,0.00106
2025-03-22 19:53:00.425985,-5.10883,-0.33577,8.47208,-6.4498,1.76579,7.41202,0.00057,-0.00046,0.00075,7e-05,-0.00102,0.00043,9.89894,9.98278,0.00105,0.00111
2025-03-22 19:53:00.436049,-5.12459,-0.32796,8.46509,-6.44718,1.76724,7.41293,0.00064,-0.00045,0.00077,0.00011,-0.00105,0.00047,9.90084,9.98202,0.0011,0.00116
2025-03-22 19:53:00.446115,-5.14222,-0.32506,8.45183,-6.44269,1.76769,7.41939,0.0007,-0.00046,0.00081,0.00014,-0.00108,0.00051,9.89856,9.984,0.00117,0.0012
2025-03-22 19:53:00.456184,-5.16375,-0.32752,8.44099,-6.43934,1.76135,7.426,0.00077,-0.0005,0.00087,0.00018,-0.0011,0.00055,9.9006,9.98564,0.00126,0.00124
2025-03-22 19:53:00.466283,-5.18528,-0.33165,8.42824,-6.43474,1.7515,7.43034,0.00085,-0.00056,0.00096,0.00022,-0.0011,0.0006,9.90113,9.98417,0.0014,0.00127
2025-03-22 19:53:00.476346,-5.19484,-0.34835,8.41494,-6.42699,1.74528,7.43595,0.00095,-0.00066,0.00109,0.00029,-0.00108,0.00066,9.8954,9.98226,0.00159,0.0013
2025-03-22 19:53:00.486414,-5.1611,-0.37511,8.42033,-6.42104,1.74414,7.43758,0.00109,-0.00078,0.00125,0.00037,-0.00105,0.00074,9.8833,9.97945,0.00183,0.00134
2025-03-22 19:53:00.496477,-5.07213,-0.41853,8.46627,-6.42058,1.75256,7.43553,0.00136,-0.00086,0.00138,0.00045,-0.00103,0.00082,9.87823,9.9791,0.00212,0.00139
2025-03-22 19:53:00.506545,-4.98875,-0.42384,8.49441,-6.42045,1.78107,7.43795,0.00162,-0.00087,0.00143,0.0005,-0.001,0.00087,9.86014,9.98586,0.00233,0.00142
2025-03-22 19:53:00.516612,-5.00939,-0.32878,8.49802,-6.42346,1.8192,7.43966,0.00176,-0.00085,0.00138,0.00051,-0.00098,0.00085,9.87008,9.99594,0.00239,0.00139
2025-03-22 19:53:00.526675,-5.02039,-0.24604,8.50402,-6.42491,1.8473,7.44173,0.00177,-0.0008,0.00128,0.00049,-0.00094,0.00077,9.87842,10.00357,0.00233,0.00131
2025-03-22 19:53:00.536742,-5.03111,-0.19157,8.50308,-6.4244,1.87242,7.43694,0.00167,-0.00074,0.00113,0.00046,-0.00089,0.00065,9.88186,10.00435,0.00215,0.00119
2025-03-22 19:53:00.546824,-5.05045,-0.17096,8.49586,-6.42566,1.8839,7.43262,0.00149,-0.00069,0.00096,0.00039,-0.00083,0.00049,9.88514,10.0041,0.0019,0.00104
2025-03-22 19:53:00.556898,-5.06401,-0.16883,8.49081,-6.42667,1.8871,7.42606,0.00129,-0.00066,0.00081,0.0003,-0.0008,0.00032,9.8877,10.00048,0.00166,0.00091
2025-03-22 19:53:00.566963,-5.07869,-0.17,8.48366,-6.42389,1.87769,7.42153,0.0011,-0.00064,0.00068,0.00021,-0.00078,0.00018,9.88911,9.99356,0.00144,0.00083
2025-03-22 19:53:00.577042,-5.09808,-0.16735,8.47243,-6.41712,1.87304,7.42173,0.00093,-0.00064,0.00057,0.00012,-0.00077,7e-05,9.88941,9.98848,0.00126,0.00078
2025-03-22 19:53:00.587102,-5.10092,-0.17288,8.46919,-6.41266,1.86597,7.42476,0.00076,-0.00066,0.00049,6e-05,-0.00075,-1e-05,9.8882,9.98655,0.00112,0.00075
2025-03-22 19:53:00.597411,-5.08596,-0.20913,8.4733,-6.40406,1.86031,7.42384,0.00065,-0.00066,0.00045,-0.0,-0.00073,-7e-05,9.88471,9.97929,0.00103,0.00073
2025-03-22 19:53:00.607485,-5.05844,-0.21253,8.49142,-6.40102,1.86823,7.42812,0.00062,-0.00064,0.00044,-5e-05,-0.0007,-0.0001,9.88621,9.982,0.00099,0.00071
2025-03-22 19:53:00.617547,-5.04145,-0.18988,8.50257,-6.40337,1.876,7.42868,0.0006,-0.0006,0.00043,-0.00011,-0.00067,-0.00013,9.88666,9.98538,0.00095,0.00069
2025-03-22 19:53:00.627611,-5.0391,-0.18852,8.5,-6.40884,1.8748,7.42458,0.00056,-0.00054,0.00041,-0.00017,-0.00066,-0.00015,9.88322,9.98561,0.00088,0.0007
2025-03-22 19:53:00.637686,-5.02263,-0.19771,8.50872,-6.41297,1.88102,7.41986,0.00054,-0.00048,0.00039,-0.00024,-0.00065,-0.00019,9.88252,9.98593,0.00082,0.00072
2025-03-22 19:53:00.647751,-5.01064,-0.19311,8.51569,-6.41724,1.89269,7.41585,0.00056,-0.00041,0.00038,-0.00033,-0.00064,-0.00023,9.88235,9.9879,0.00079,0.00076
2025-03-22 19:53:00.657815,-5.00943,-0.171,8.51576,-6.41898,1.89676,7.42006,0.00055,-0.00034,0.00036,-0.00043,-0.00062,-0.00029,9.88139,9.99291,0.00074,0.00081
2025-03-22 19:53:00.667888,-5.00392,-0.14828,8.52252,-6.42013,1.89643,7.42175,0.00049,-0.00028,0.00032,-0.00059,-0.00059,-0.00039,9.88406,9.99484,0.00065,0.00092
2025-03-22 19:53:00.677950,-5.0098,-0.14088,8.52386,-6.42105,1.8945,7.42239,0.0004,-0.00022,0.00026,-0.00076,-0.00054,-0.00049,9.88808,9.99554,0.00053,0.00105
2025-03-22 19:53:00.688018,-5.01163,-0.13663,8.5235,-6.42585,1.87907,7.42529,0.00028,-0.00016,0.0002,-0.00091,-0.00048,-0.00059,9.88864,9.99787,0.00038,0.00119
2025-03-22 19:53:00.698105,-5.01309,-0.12988,8.51938,-6.42754,1.86074,7.42833,0.00017,-0.0001,0.00013,-0.00106,-0.00042,-0.00067,9.88574,9.99779,0.00024,0.00132
2025-03-22 19:53:00.708167,-5.02216,-0.17162,8.50818,-6.43081,1.84512,7.43195,0.00011,-3e-05,0.0001,-0.00119,-0.00037,-0.00075,9.88133,9.99968,0.00015,0.00145
2025-03-22 19:53:00.718231,-5.01936,-0.24856,8.50641,-6.43486,1.81612,7.43916,0.00019,5e-05,0.00014,-0.00131,-0.00031,-0.00081,9.88002,10.00234,0.00024,0.00157
2025-03-22 19:53:00.728429,-5.02215,-0.26346,8.50331,-6.44025,1.79052,7.44469,0.00039,0.00011,0.00022,-0.00142,-0.00023,-0.00086,9.87915,10.00531,0.00046,0.00168
2025-03-22 19:53:00.738505,-5.04257,-0.25479,8.49222,-6.45007,1.76191,7.446,0.0006,0.00014,0.00029,-0.00151,-0.00016,-0.00088,9.87979,10.00753,0.00068,0.00176
2025-03-22 19:53:00.748571,-5.0455,-0.25432,8.48957,-6.45912,1.74141,7.44179,0.00074,0.00013,0.00034,-0.00158,-0.0001,-0.00089,9.879,10.00665,0.00082,0.00182
2025-03-22 19:53:00.758633,-5.05072,-0.24342,8.49295,-6.46899,1.7243,7.44009,0.00088,0.0001,0.00038,-0.00163,-5e-05,-0.0009,9.88429,10.0088,0.00096,0.00186
2025-03-22 19:53:00.768701,-5.05322,-0.22967,8.49733,-6.48311,1.71419,7.43323,0.00098,5e-05,0.00039,-0.00167,-1e-05,-0.0009,9.889,10.0111,0.00106,0.0019
2025-03-22 19:53:00.778764,-5.05737,-0.20384,8.49988,-6.48698,1.69391,7.42535,0.00106,0.0,0.00038,-0.00172,1e-05,-0.00092,9.89275,10.0043,0.00113,0.00195
2025-03-22 19:53:00.788864,-5.05806,-0.20111,8.50886,-6.47214,1.67265,7.41498,0.00113,-4e-05,0.00037,-0.00175,-0.0,-0.00093,9.90076,9.9834,0.00119,0.00198
2025-03-22 19:53:00.798939,-5.06364,-0.18697,8.50958,-6.44854,1.69681,7.42821,0.0012,-8e-05,0.00035,-0.00172,-2e-05,-0.00093,9.90396,9.98204,0.00125,0.00196
2025-03-22 19:53:00.809000,-5.048,-0.15054,8.52212,-6.43564,1.71087,7.44646,0.00121,-0.0001,0.00032,-0.00169,-3e-05,-0.00095,9.90613,9.98971,0.00126,0.00194
2025-03-22 19:53:00.819069,-5.04171,-0.08023,8.52809,-6.43561,1.69699,7.47278,0.0012,-7e-05,0.00025,-0.00165,8e-05,-0.00103,9.90725,10.00696,0.00123,0.00195
2025-03-22 19:53:00.829143,-5.03644,-0.05246,8.53932,-6.43368,1.69713,7.49384,0.00113,6e-05,0.00019,-0.00164,0.00027,-0.00115,9.91405,10.02148,0.00115,0.00202
2025-03-22 19:53:00.839205,-5.03773,0.0011,8.54328,-6.44265,1.69749,7.51045,0.00101,0.00027,0.00014,-0.00166,0.00053,-0.00132,9.91798,10.03972,0.00105,0.00219
2025-03-22 19:53:00.849272,-5.05885,0.02505,8.52898,-6.45917,1.69705,7.52636,0.00079,0.0005,7e-05,-0.00172,0.00086,-0.00156,9.91646,10.06215,0.00094,0.00248
2025-03-22 19:53:00.859345,-5.05973,0.00975,8.52281,-6.49368,1.67948,7.55393,0.0005,0.0007,-1e-05,-0.00193,0.00127,-0.00186,9.91157,10.102,0.00086,0.00297
2025-03-22 19:53:00.869396,-5.05564,0.03053,8.51619,-6.52344,1.68839,7.55972,0.00019,0.00088,-8e-05,-0.00238,0.00177,-0.00226,9.90383,10.12696,0.0009,0.00373
2025-03-22 19:53:00.879468,-5.07127,0.02825,8.51042,-6.54509,1.67063,7.5452,-0.0002,0.00104,-0.00017,-0.00285,0.00237,-0.0028,9.90686,10.12715,0.00107,0.00465
2025-03-22 19:53:00.889534,-5.07995,0.01806,8.50485,-6.60261,1.61383,7.52019,-0.0006,0.00115,-0.00029,-0.0031,0.00307,-0.00334,9.9065,10.13667,0.00133,0.00549
2025-03-22 19:53:00.899595,-5.08737,-0.03604,8.49704,-6.63116,1.3528,7.49085,-0.00099,0.0012,-0.00042,-0.00298,0.00387,-0.00384,9.90365,10.09531,0.00161,0.00621
2025-03-22 19:53:00.909660,-5.09426,-0.08578,8.48409,-6.79111,2.00228,7.35491,-0.0013,0.00119,-0.00053,-0.00187,0.00484,-0.00445,9.89639,10.20897,0.00184,0.00684
2025-03-22 19:53:00.919751,-5.09021,-0.0849,8.47709,-6.73506,1.77937,7.40194,-0.00154,0.00113,-0.00064,-0.00194,0.00554,-0.00526,9.8883,10.16444,0.00201,0.00788
2025-03-22 19:53:00.929841,-5.11687,-0.11242,8.46023,-6.81872,1.46848,7.42352,-0.00181,0.00106,-0.00079,-0.0021,0.00632,-0.00573,9.8879,10.18627,0.00224,0.00879
2025-03-22 19:53:00.939904,-5.11906,-0.18637,8.45872,-6.92632,1.61722,7.36375,-0.00196,0.00093,-0.00089,-0.0018,0.007,-0.00592,9.88885,10.23788,0.00234,0.00934
2025-03-22 19:53:00.949975,-5.11818,-0.22423,8.44219,-6.95067,1.46749,7.42551,-0.00207,0.00079,-0.00096,-0.0018,0.00757,-0.00594,9.87505,10.27636,0.00241,0.00979
2025-03-22 19:53:00.960038,-5.12322,-0.26242,8.43806,-6.99097,1.43697,7.4991,-0.00218,0.00065,-0.00101,-0.00154,0.00812,-0.00585,9.87507,10.35254,0.00249,0.01013
2025-03-22 19:53:00.970102,-5.13108,-0.27885,8.43308,-7.02583,1.38,7.49024,-0.00225,0.00051,-0.00106,-0.00127,0.0086,-0.00577,9.87535,10.36197,0.00254,0.01043
2025-03-22 19:53:00.980183,-5.13138,-0.25155,8.43651,-7.18174,1.50408,7.39367,-0.00235,0.00038,-0.00114,-0.00143,0.00915,-0.00551,9.8777,10.41662,0.00264,0.01078
2025-03-22 19:53:00.990243,-5.14933,-0.24694,8.43328,-7.26197,1.37986,7.38892,-0.00255,0.00028,-0.00127,-0.00225,0.00975,-0.00519,9.88417,10.45162,0.00286,0.01127
2025-03-22 19:53:01.000307,-5.15436,-0.23799,8.43548,-7.30628,1.31469,7.4703,-0.0028,0.00022,-0.00143,-0.00298,0.0102,-0.0048,9.88845,10.53164,0.00315,0.01166
2025-03-22 19:53:01.010386,-5.14594,-0.25357,8.45088,-7.24148,1.37072,7.5208,-0.00307,0.00014,-0.00161,-0.00355,0.01042,-0.00442,9.89759,10.52997,0.00347,0.01186
2025-03-22 19:53:01.020445,-5.14543,-0.28421,8.46032,-7.25472,1.43468,7.55068,-0.00333,0.00012,-0.0018,-0.00411,0.01043,-0.00405,9.90622,10.56892,0.00379,0.01192
2025-03-22 19:53:01.030510,-5.15674,-0.35036,8.45783,-7.14088,1.43823,7.55137,-0.00356,0.00014,-0.00195,-0.00471,0.01017,-0.00374,9.91209,10.49209,0.00406,0.01182
2025-03-22 19:53:01.040628,-5.15885,-0.44084,8.45488,-7.15917,1.39776,7.55001,-0.00367,0.00016,-0.00205,-0.00534,0.00966,-0.00333,9.91429,10.4981,0.00421,0.01153
2025-03-22 19:53:01.050688,-5.15695,-0.55032,8.44989,-7.18552,1.34912,7.54438,-0.00359,0.00018,-0.00206,-0.00596,0.00889,-0.00294,9.91452,10.50569,0.00414,0.0111
2025-03-22 19:53:01.060756,-5.16788,-0.65896,8.44517,-7.24537,1.32647,7.55064,-0.00329,0.00018,-0.00194,-0.00655,0.00785,-0.00254,9.92281,10.54832,0.00382,0.01053
2025-03-22 19:53:01.070834,-5.16154,-0.72003,8.43925,-7.26908,1.31578,7.56857,-0.0028,0.00014,-0.00171,-0.00714,0.00652,-0.00222,9.91871,10.57611,0.00328,0.00992
2025-03-22 19:53:01.080896,-5.16413,-0.75333,8.42757,-7.09111,1.24811,7.62766,-0.00224,0.0001,-0.00141,-0.0077,0.00497,-0.00195,9.9126,10.48918,0.00265,0.00937
2025-03-22 19:53:01.090959,-5.16476,-0.76514,8.42278,-6.84777,1.97883,8.81271,-0.00161,7e-05,-0.00106,-0.00811,0.00283,-0.00113,9.90976,11.33453,0.00193,0.00866
2025-03-22 19:53:01.101027,-5.17173,-0.76406,8.41607,-5.37245,1.72257,8.76224,-0.00105,4e-05,-0.00072,-0.00826,-0.00052,-0.0008,9.90761,10.42148,0.00127,0.00831
2025-03-22 19:53:01.111113,-5.16845,-0.76247,8.41286,-4.44871,2.021,8.80106,-0.00055,0.0,-0.0004,-0.00747,-0.00263,-0.00036,9.90305,10.06648,0.00068,0.00793
2025-03-22 19:53:01.121177,-5.16415,-0.76862,8.4043,-4.24427,2.25904,9.15036,-8e-05,-5e-05,-9e-05,-0.00676,-0.00409,-0.00056,9.89401,10.33664,0.00013,0.00792
2025-03-22 19:53:01.131240,-5.17196,-0.71731,8.38645,-4.01827,2.43247,9.36376,0.00035,-0.00014,0.00021,-0.00602,-0.00614,-0.00066,9.87908,10.47585,0.00043,0.00862
2025-03-22 19:53:01.141309,-5.17869,-0.67865,8.36476,-3.52855,2.56117,9.2873,0.00066,-0.00028,0.00045,-0.00521,-0.00836,-0.00066,9.86147,10.25983,0.00085,0.00987
2025-03-22 19:53:01.151372,-5.18239,-0.67357,8.34716,-3.24876,2.65026,9.17779,0.00084,-0.00048,0.00061,-0.00441,-0.00978,-0.00062,9.84814,10.0901,0.00114,0.01075
2025-03-22 19:53:01.161438,-5.18966,-0.68314,8.34457,-3.19889,2.7555,9.06937,0.00099,-0.00074,0.00076,-0.00385,-0.0109,-0.0005,9.85044,10.00396,0.00145,0.01157
2025-03-22 19:53:01.171532,-5.17586,-0.66544,8.35039,-3.26954,2.80021,8.94459,0.00117,-0.00102,0.00091,-0.0034,-0.01161,-0.00022,9.8469,9.92657,0.0018,0.0121
