Timestamp,LF_ax (m/s²),LF_ay (m/s²),LF_az (m/s²),RF_ax (m/s²),RF_ay (m/s²),RF_az (m/s²),LF_gx (rad/s),LF_gy (rad/s),LF_gz (rad/s),RF_gx (rad/s),RF_gy (rad/s),RF_gz (rad/s),LF_a_res (m/s²),RF_a_res (m/s²),LF_g_res (rad/s),RF_g_res (rad/s)
2025-03-22 17:47:28.022258,-5.0987,-0.20893,7.87319,-5.08928,2.06615,7.78167,0.00019,-0.00017,0.00043,3e-05,-0.00063,0.00017,9.3823,9.52492,0.0005,0.00065
2025-03-22 17:47:28.032320,-5.15956,-0.21021,7.9654,-5.14987,2.08866,7.87112,0.0002,-0.00016,0.00044,3e-05,-0.00063,0.00017,9.49278,9.63526,0.00051,0.00065
2025-03-22 17:47:28.042386,-5.20968,-0.21244,8.03461,-5.19714,2.10953,7.9422,0.0002,-0.00016,0.00044,4e-05,-0.00064,0.00018,9.57814,9.72311,0.00051,0.00067
2025-03-22 17:47:28.052451,-5.24762,-0.21565,8.09046,-5.23664,2.13101,7.99619,0.0002,-0.00016,0.00044,4e-05,-0.00064,0.00018,9.6457,9.79299,0.00051,0.00067
2025-03-22 17:47:28.062512,-5.27846,-0.21631,8.13682,-5.26776,2.14054,8.04011,0.00021,-0.00016,0.00044,4e-05,-0.00066,0.00017,9.70138,9.84757,0.00051,0.00068
2025-03-22 17:47:28.072574,-5.3036,-0.21684,8.1751,-5.29504,2.14936,8.07476,0.00021,-0.00016,0.00044,3e-05,-0.00068,0.00017,9.74718,9.89237,0.00051,0.0007
2025-03-22 17:47:28.082641,-5.3242,-0.21989,8.20429,-5.31472,2.15714,8.10463,0.00021,-0.00016,0.00044,2e-05,-0.0007,0.00017,9.78294,9.92897,0.00051,0.00072
2025-03-22 17:47:28.092702,-5.3402,-0.21922,8.22907,-5.3307,2.15594,8.1326,0.0002,-0.00016,0.00045,3e-05,-0.00072,0.00017,9.81241,9.9601,0.00052,0.00074
2025-03-22 17:47:28.102764,-5.35348,-0.21797,8.24603,-5.34253,2.15331,8.15521,0.0002,-0.00016,0.00045,4e-05,-0.00073,0.00018,9.83383,9.98433,0.00052,0.00075
2025-03-22 17:47:28.112831,-5.36505,-0.21577,8.26055,-5.35175,2.15311,8.17402,0.0002,-0.00016,0.00046,6e-05,-0.00073,0.0002,9.85226,10.00458,0.00053,0.00076
2025-03-22 17:47:28.122891,-5.37264,-0.21712,8.27289,-5.36032,2.15535,8.18787,0.0002,-0.00016,0.00046,9e-05,-0.00072,0.00022,9.86677,10.02097,0.00053,0.00076
2025-03-22 17:47:28.132955,-5.37967,-0.21677,8.28539,-5.36742,2.16025,8.19488,0.0002,-0.00016,0.00047,0.00012,-0.00071,0.00024,9.88107,10.03155,0.00054,0.00076
2025-03-22 17:47:28.143023,-5.38362,-0.21481,8.29491,-5.37358,2.16178,8.20289,0.0002,-0.00016,0.00049,0.00015,-0.0007,0.00026,9.89116,10.04172,0.00055,0.00076
2025-03-22 17:47:28.153085,-5.38653,-0.21755,8.30397,-5.37659,2.15463,8.20977,0.00021,-0.00015,0.0005,0.00018,-0.0007,0.00028,9.9004,10.04741,0.00056,0.00078
2025-03-22 17:47:28.163150,-5.38552,-0.21951,8.31169,-5.3778,2.13862,8.21623,0.00021,-0.00014,0.00052,0.00024,-0.0007,0.00032,9.90637,10.04992,0.00058,0.00081
2025-03-22 17:47:28.173228,-5.38351,-0.23543,8.31452,-5.38141,2.12749,8.22331,0.00024,-0.00012,0.00054,0.00038,-0.00069,0.00039,9.90802,10.05528,0.0006,0.00088
2025-03-22 17:47:28.183287,-5.38621,-0.23979,8.31247,-5.38165,2.12121,8.22922,0.0003,-0.0001,0.00058,0.00054,-0.00068,0.00048,9.90787,10.05891,0.00066,0.00099
2025-03-22 17:47:28.193352,-5.39172,-0.22629,8.30916,-5.38592,2.13653,8.22557,0.00036,-8e-05,0.00063,0.00069,-0.00067,0.00056,9.90777,10.06146,0.00073,0.00111
2025-03-22 17:47:28.203431,-5.39876,-0.22984,8.30484,-5.37402,2.16075,8.23198,0.00041,-5e-05,0.00069,0.00083,-0.00066,0.00063,9.90807,10.06551,0.0008,0.00123
2025-03-22 17:47:28.213490,-5.39793,-0.23723,8.30712,-5.37886,2.17008,8.23041,0.00047,-4e-05,0.00074,0.00093,-0.00064,0.00069,9.9097,10.06881,0.00088,0.00132
2025-03-22 17:47:28.223555,-5.40134,-0.22855,8.31134,-5.37651,2.19955,8.23083,0.00053,-4e-05,0.00079,0.00101,-0.00063,0.00072,9.91489,10.0743,0.00095,0.00139
2025-03-22 17:47:28.233633,-5.41148,-0.21466,8.31041,-5.37511,2.22792,8.23356,0.00057,-5e-05,0.00081,0.00106,-0.00059,0.00073,9.91933,10.08201,0.00099,0.00142
2025-03-22 17:47:28.243692,-5.41648,-0.19973,8.3123,-5.3802,2.24774,8.22784,0.00059,-5e-05,0.00083,0.00108,-0.00056,0.00071,9.92333,10.08446,0.00102,0.00141
2025-03-22 17:47:28.253759,-5.41618,-0.19185,8.31022,-5.38524,2.24373,8.22495,0.00059,-4e-05,0.00083,0.0011,-0.00053,0.00067,9.92127,10.08389,0.00102,0.00139
2025-03-22 17:47:28.263849,-5.4188,-0.19344,8.31525,-5.38616,2.24675,8.22502,0.00059,-1e-05,0.00085,0.00113,-0.0005,0.00064,9.92694,10.08512,0.00103,0.00139
2025-03-22 17:47:28.273902,-5.41038,-0.19303,8.32024,-5.38498,2.24414,8.22437,0.00059,-1e-05,0.00084,0.00118,-0.00049,0.00062,9.92652,10.08337,0.00103,0.00142
2025-03-22 17:47:28.283968,-5.41297,-0.18841,8.31944,-5.38882,2.24181,8.21786,0.0006,1e-05,0.00082,0.00123,-0.00049,0.00061,9.92718,10.0796,0.00102,0.00146
2025-03-22 17:47:28.294050,-5.41002,-0.18542,8.31522,-5.38902,2.23804,8.21935,0.00062,5e-05,0.00083,0.00129,-0.0005,0.00062,9.92197,10.08008,0.00104,0.00152
2025-03-22 17:47:28.304110,-5.411,-0.18686,8.31327,-5.38344,2.23238,8.22509,0.00064,9e-05,0.00084,0.00133,-0.00049,0.00064,9.9209,10.08053,0.00106,0.00156
2025-03-22 17:47:28.314172,-5.41826,-0.18562,8.30956,-5.38305,2.22858,8.22753,0.00066,0.00011,0.00084,0.00138,-0.00048,0.00068,9.92173,10.08147,0.00107,0.00161
2025-03-22 17:47:28.324247,-5.41784,-0.18654,8.30516,-5.38273,2.21046,8.23499,0.00067,0.00014,0.00085,0.00143,-0.00045,0.00079,9.91784,10.0834,0.00109,0.00169
2025-03-22 17:47:28.334309,-5.42085,-0.17795,8.31025,-5.38056,2.19884,8.23928,0.00069,0.00017,0.00085,0.00158,-0.00034,0.00089,9.92358,10.08321,0.00111,0.00185
2025-03-22 17:47:28.344369,-5.4235,-0.18112,8.3093,-5.37859,2.23596,8.23553,0.00071,0.00017,0.00085,0.00169,-0.00024,0.00097,9.92429,10.08725,0.00112,0.00196
2025-03-22 17:47:28.354444,-5.41916,-0.19204,8.30758,-5.38538,2.26781,8.22512,0.00072,0.00018,0.00086,0.00176,-0.00014,0.00102,9.92069,10.08949,0.00114,0.00204
2025-03-22 17:47:28.364508,-5.41401,-0.19431,8.31194,-5.3968,2.28922,8.2041,0.00077,0.00018,0.00088,0.0018,-7e-05,0.00105,9.92157,10.08331,0.00118,0.00209
2025-03-22 17:47:28.374568,-5.413,-0.1978,8.30682,-5.38919,2.33148,8.20619,0.00083,0.00018,0.0009,0.00182,-0.0,0.00107,9.9168,10.09063,0.00124,0.00211
2025-03-22 17:47:28.384633,-5.41483,-0.20586,8.30632,-5.38932,2.37725,8.19351,0.00092,0.00019,0.00095,0.00182,3e-05,0.00106,9.91755,10.09107,0.00134,0.00211
2025-03-22 17:47:28.394699,-5.41486,-0.19148,8.304,-5.40378,2.37366,8.18169,0.00102,0.00021,0.00099,0.00177,4e-05,0.00103,9.91533,10.08837,0.00144,0.00205
2025-03-22 17:47:28.404762,-5.41559,-0.18717,8.30214,-5.40745,2.37726,8.17654,0.00112,0.00024,0.00101,0.00174,4e-05,0.00101,9.91409,10.08701,0.00153,0.00201
2025-03-22 17:47:28.414824,-5.40733,-0.18371,8.30664,-5.40512,2.38587,8.17433,0.00122,0.00027,0.00104,0.00173,4e-05,0.001,9.91329,10.086,0.00163,0.002
2025-03-22 17:47:28.424892,-5.40431,-0.16994,8.30904,-5.40326,2.38487,8.17352,0.00135,0.00029,0.00107,0.00173,5e-05,0.00099,9.9134,10.08411,0.00175,0.00199
2025-03-22 17:47:28.434953,-5.40381,-0.14457,8.30043,-5.40512,2.36851,8.17671,0.00149,0.00036,0.00111,0.00175,7e-05,0.001,9.90551,10.08384,0.00189,0.00202
2025-03-22 17:47:28.445016,-5.40723,-0.13695,8.29977,-5.40613,2.34705,8.18954,0.00164,0.00048,0.00117,0.00184,0.00012,0.00099,9.90672,10.08977,0.00207,0.00209
2025-03-22 17:47:28.455084,-5.40232,-0.15502,8.29517,-5.40622,2.35262,8.19167,0.00184,0.00065,0.00128,0.00202,0.00019,0.00098,9.90045,10.09284,0.00233,0.00225
2025-03-22 17:47:28.465144,-5.40293,-0.16398,8.29101,-5.40845,2.3554,8.1941,0.00211,0.00084,0.00142,0.00223,0.00028,0.00099,9.89744,10.09666,0.00268,0.00246
2025-03-22 17:47:28.475207,-5.42304,-0.15463,8.28434,-5.41118,2.36982,8.19316,0.00241,0.00099,0.00157,0.00248,0.00039,0.00102,9.9027,10.10073,0.00304,0.00271
2025-03-22 17:47:28.485279,-5.43411,-0.13519,8.27876,-5.42008,2.36868,8.19936,0.0027,0.00108,0.0017,0.00276,0.00054,0.00105,9.90382,10.11026,0.00337,0.003
2025-03-22 17:47:28.495341,-5.442,-0.13735,8.27788,-5.41642,2.39504,8.18996,0.00298,0.00116,0.00186,0.00306,0.00071,0.00109,9.90745,10.10689,0.0037,0.00333
2025-03-22 17:47:28.505406,-5.45071,-0.13189,8.27957,-5.43096,2.41996,8.18124,0.00328,0.00121,0.002,0.00335,0.00088,0.00113,9.91357,10.11357,0.00403,0.00364
2025-03-22 17:47:28.515486,-5.46845,-0.1036,8.27566,-5.42728,2.47388,8.16254,0.00358,0.00121,0.00213,0.00356,0.00106,0.00115,9.91974,10.10953,0.00434,0.00389
2025-03-22 17:47:28.525547,-5.48263,-0.08647,8.27206,-5.42841,2.53376,8.14303,0.00384,0.00117,0.00224,0.00366,0.00124,0.00114,9.9244,10.10923,0.0046,0.00403
2025-03-22 17:47:28.535610,-5.48968,-0.05625,8.26678,-5.42835,2.58908,8.12934,0.00408,0.0011,0.00231,0.00367,0.00142,0.0011,9.92368,10.1122,0.00482,0.00409
2025-03-22 17:47:28.545690,-5.51661,-0.02466,8.25035,-5.42902,2.63908,8.12174,0.00429,0.001,0.00235,0.00361,0.0016,0.00102,9.92481,10.11937,0.00499,0.00408
2025-03-22 17:47:28.555748,-5.52284,-0.00633,8.23865,-5.43123,2.68076,8.11207,0.00452,0.00089,0.00244,0.00349,0.0018,0.00092,9.91853,10.12375,0.00521,0.00403
2025-03-22 17:47:28.565815,-5.53021,0.00259,8.22569,-5.4488,2.70165,8.10625,0.0048,0.00078,0.00256,0.00333,0.00202,0.00078,9.91187,10.13408,0.0055,0.00397
2025-03-22 17:47:28.575895,-5.53325,0.00949,8.22227,-5.47122,2.71048,8.0968,0.00515,0.00067,0.0027,0.00318,0.00226,0.00063,9.91074,10.14096,0.00585,0.00395
2025-03-22 17:47:28.585953,-5.55409,0.0801,8.21905,-5.49514,2.71586,8.08422,0.00554,0.00053,0.00283,0.00302,0.00256,0.00051,9.92004,10.1453,0.00624,0.00399
2025-03-22 17:47:28.596019,-5.54661,0.10523,8.22127,-5.51691,2.7082,8.08277,0.00591,0.0004,0.00296,0.00287,0.00291,0.0004,9.91792,10.15391,0.00662,0.00411
2025-03-22 17:47:28.606099,-5.55401,0.22034,8.21107,-5.53911,2.69035,8.09382,0.00619,0.00025,0.00303,0.00279,0.00335,0.00032,9.91551,10.17004,0.0069,0.00437
2025-03-22 17:47:28.616155,-5.55372,0.30764,8.21177,-5.56094,2.68947,8.10887,0.00636,0.00012,0.00308,0.00277,0.00387,0.00027,9.91825,10.19368,0.00707,0.00477
2025-03-22 17:47:28.626218,-5.55109,0.37317,8.21448,-5.56046,2.67058,8.13838,0.00643,-2e-05,0.00309,0.0028,0.0045,0.00022,9.92127,10.21195,0.00713,0.0053
2025-03-22 17:47:28.636299,-5.5588,0.41387,8.20899,-5.65555,2.70835,8.18353,0.00643,-0.00013,0.00307,0.00324,0.00533,0.0,9.92265,10.30973,0.00713,0.00624
2025-03-22 17:47:28.646359,-5.54774,0.41437,8.2247,-5.47606,2.99124,8.23568,0.00645,-0.00023,0.00307,0.00376,0.00607,-0.00036,9.92949,10.33253,0.00715,0.00715
2025-03-22 17:47:28.656421,-5.53889,0.40998,8.23464,-5.54927,2.67966,8.33339,0.00651,-0.00032,0.00307,0.00364,0.00679,-0.00081,9.93261,10.36438,0.0072,0.00775
2025-03-22 17:47:28.666497,-5.53516,0.40407,8.239,-5.56428,2.82951,8.42496,0.00665,-0.00041,0.00309,0.00425,0.00799,-0.00125,9.9339,10.48558,0.00734,0.00914
2025-03-22 17:47:28.676560,-5.52093,0.35341,8.24655,-5.61792,2.75126,8.53817,0.00689,-0.00046,0.0032,0.00502,0.00932,-0.00166,9.93031,10.58446,0.00761,0.01072
2025-03-22 17:47:28.686624,-5.50691,0.29517,8.26145,-5.60796,2.76548,8.61175,0.00733,-0.00045,0.00344,0.00586,0.01069,-0.00197,9.93301,10.64234,0.00811,0.01235
2025-03-22 17:47:28.696689,-5.5036,0.29261,8.26667,-5.67249,2.72804,8.68282,0.00792,-0.00047,0.00378,0.0066,0.01224,-0.00212,9.93544,10.7243,0.00879,0.01407
2025-03-22 17:47:28.706754,-5.49329,0.32669,8.27276,-5.82246,2.71076,8.72532,0.00856,-0.00057,0.00416,0.00741,0.01389,-0.00207,9.93587,10.83423,0.00953,0.01588
2025-03-22 17:47:28.716817,-5.49006,0.39846,8.27141,-6.00393,2.70867,8.73707,0.00917,-0.00073,0.00449,0.00831,0.01549,-0.00175,9.93558,10.94168,0.01024,0.01767
2025-03-22 17:47:28.726879,-5.49706,0.4688,8.27655,-6.1661,2.73978,8.71799,0.00976,-0.00093,0.00477,0.00931,0.01691,-0.00123,9.94679,11.02409,0.0109,0.01934
2025-03-22 17:47:28.736946,-5.48638,0.5466,8.28712,-6.28051,2.87952,8.70967,0.01034,-0.0012,0.00511,0.01027,0.01807,-0.00059,9.95367,11.11732,0.0116,0.02079
2025-03-22 17:47:28.747009,-5.4776,0.6311,8.28577,-6.43283,2.90086,8.73603,0.01105,-0.00147,0.00541,0.01099,0.01858,-8e-05,9.95271,11.23007,0.01239,0.02159
2025-03-22 17:47:28.757072,-5.45789,0.82169,8.27679,-6.24265,3.23355,8.57096,0.0115,-0.00165,0.00563,0.01134,0.01892,0.00038,9.94832,11.08548,0.01291,0.02206
2025-03-22 17:47:28.767138,-5.41102,1.0481,8.26961,-6.18766,3.64926,8.37908,0.0117,-0.00175,0.00573,0.01075,0.01973,0.00077,9.93801,11.0369,0.01314,0.02248
2025-03-22 17:47:28.777200,-5.38764,1.24406,8.25716,-6.22072,3.76934,8.24496,0.0116,-0.0017,0.0057,0.00919,0.02044,0.00102,9.93756,10.99476,0.01304,0.02243
2025-03-22 17:47:28.787262,-5.38688,1.37954,8.24673,-6.15887,3.87425,8.09579,0.01125,-0.00155,0.00557,0.00681,0.02077,0.00083,9.94636,10.885,0.01265,0.02187
2025-03-22 17:47:28.797331,-5.38412,1.41685,8.24484,-6.24099,3.74187,7.98937,0.01082,-0.00141,0.0054,0.00377,0.02072,5e-05,9.94855,10.80655,0.01217,0.02106
2025-03-22 17:47:28.807395,-5.38239,1.45914,8.22945,-6.30047,3.62138,8.04326,0.01047,-0.00134,0.00523,0.00076,0.02006,-0.00069,9.94098,10.83994,0.01178,0.02009
2025-03-22 17:47:28.817459,-5.39489,1.43292,8.23724,-6.09633,3.40605,8.24885,0.01014,-0.00126,0.0051,-0.00246,0.01844,-0.00157,9.95039,10.80786,0.01142,0.01867
2025-03-22 17:47:28.827529,-5.39579,1.39902,8.24228,-5.37358,3.0675,9.47023,0.00997,-0.00127,0.00507,-0.00669,0.01285,-0.00442,9.95023,11.31239,0.01126,0.01515
2025-03-22 17:47:28.837589,-5.39364,1.37788,8.2475,-4.62046,2.32909,9.45981,0.01006,-0.00138,0.00513,-0.00831,0.00732,-0.00737,9.95044,10.78245,0.01138,0.0133
2025-03-22 17:47:28.847655,-5.37852,1.38633,8.26245,-4.12013,1.71875,9.73886,0.01027,-0.0014,0.00529,-0.00899,0.00314,-0.01118,9.95583,10.71331,0.01164,0.01469
2025-03-22 17:47:28.857732,-5.38414,1.39955,8.26077,-3.56626,1.71597,9.84365,0.01051,-0.00132,0.00555,-0.00936,-0.00106,-0.01475,9.95932,10.60944,0.01196,0.0175
2025-03-22 17:47:28.867791,-5.38575,1.39218,8.26158,-2.97647,1.54411,9.72098,0.0108,-0.00121,0.00591,-0.01015,-0.00529,-0.01805,9.95983,10.28305,0.01237,0.02137
2025-03-22 17:47:28.877856,-5.36073,1.46812,8.23782,-2.53576,1.47265,9.52642,0.01124,-0.00118,0.00633,-0.01039,-0.00875,-0.02072,9.93753,9.96752,0.01295,0.02478
2025-03-22 17:47:28.887934,-5.32898,1.60999,8.2133,-2.24109,1.66889,9.33368,0.0117,-0.00121,0.00659,-0.01006,-0.01114,-0.02263,9.92212,9.74296,0.01348,0.02716
2025-03-22 17:47:28.897992,-5.30957,1.779,8.19704,-2.13457,2.05176,9.13617,0.01199,-0.00118,0.00674,-0.00975,-0.0126,-0.02389,9.92713,9.60394,0.01381,0.02872
2025-03-22 17:47:28.908057,-5.28805,1.96661,8.15963,-2.21924,2.48943,8.96932,0.01208,-0.00111,0.00677,-0.00973,-0.01333,-0.02454,9.92021,9.56927,0.01389,0.02957
2025-03-22 17:47:28.918142,-5.26701,2.12268,8.12826,-2.53463,2.95441,8.89063,0.01195,-0.00103,0.00669,-0.00986,-0.01351,-0.02442,9.91543,9.70547,0.01373,0.0296
2025-03-22 17:47:28.928200,-5.26191,2.26572,8.09336,-3.23273,3.35224,8.95809,0.01162,-0.00093,0.00652,-0.00979,-0.01345,-0.02321,9.91583,10.09631,0.01336,0.02856
2025-03-22 17:47:28.938266,-5.24418,2.36006,8.06807,-3.95488,3.80666,8.9441,0.01111,-0.00085,0.00629,-0.0094,-0.01376,-0.02045,9.90783,10.49422,0.0128,0.02638
2025-03-22 17:47:28.948352,-5.24101,2.43672,8.05812,-4.44119,4.21111,8.73478,0.01054,-0.00076,0.00607,-0.0092,-0.01447,-0.01641,9.91661,10.66555,0.01219,0.02373
2025-03-22 17:47:28.958411,-5.25163,2.45235,8.04371,-4.763,4.36741,8.42471,0.00989,-0.00069,0.00587,-0.00938,-0.01488,-0.01156,9.91438,10.61773,0.01152,0.02105
2025-03-22 17:47:28.968479,-5.24003,2.45312,8.05084,-5.07692,4.35032,8.12139,0.00927,-0.00069,0.00573,-0.00955,-0.01458,-0.00628,9.91422,10.51938,0.01092,0.01853
2025-03-22 17:47:28.978557,-5.23051,2.48102,8.04961,-5.39075,4.30698,7.84068,0.00876,-0.0007,0.00563,-0.00977,-0.01313,-0.00042,9.91514,10.44445,0.01044,0.01637
2025-03-22 17:47:28.988621,-5.22193,2.4921,8.03905,-5.63799,4.18138,7.58955,0.00834,-0.0007,0.00557,-0.01018,-0.01147,0.00435,9.90482,10.3379,0.01005,0.01594
2025-03-22 17:47:28.998685,-5.1811,2.57968,8.02581,-5.76542,3.88755,7.35683,0.00804,-0.00072,0.00552,-0.01049,-0.00949,0.00795,9.89506,10.12305,0.00978,0.01623
2025-03-22 17:47:29.008751,-5.17738,2.63802,8.01786,-5.81856,3.46251,7.20582,0.00755,-0.00068,0.00543,-0.01058,-0.00716,0.01037,9.90204,9.88779,0.00932,0.01645
2025-03-22 17:47:29.018833,-5.15526,2.77849,7.98518,-5.93429,3.06265,7.15991,0.0071,-0.00062,0.00527,-0.01049,-0.00459,0.01175,9.90252,9.79081,0.00886,0.01641
2025-03-22 17:47:29.028896,-5.11484,2.95093,7.95424,-6.17068,2.72936,7.30408,0.00681,-0.00058,0.0051,-0.0102,-0.00201,0.0124,9.90654,9.94366,0.00853,0.01618
2025-03-22 17:47:29.038959,-5.1306,3.07811,7.91562,-6.88215,2.42995,7.73862,0.00612,-0.00055,0.00469,-0.0093,0.00024,0.01278,9.92244,10.63743,0.00773,0.01581
2025-03-22 17:47:29.049028,-5.13626,3.12243,7.91774,-7.88299,2.42181,8.2638,0.00545,-0.00051,0.00431,-0.00758,0.00114,0.01356,9.94089,11.67463,0.00697,0.01558
2025-03-22 17:47:29.059091,-5.14678,3.13515,7.89599,-8.58915,2.65649,8.61072,0.00481,-0.00044,0.00398,-0.0063,-0.00046,0.01474,9.93303,12.44889,0.00626,0.01604
2025-03-22 17:47:29.069155,-5.14969,3.12116,7.89079,-8.73341,2.6674,8.70664,0.00419,-0.00038,0.00371,-0.00624,-0.00416,0.01571,9.926,12.61717,0.00561,0.01741
2025-03-22 17:47:29.079224,-5.13502,3.10495,7.91104,-8.35327,2.39498,8.57162,0.00364,-0.00033,0.00351,-0.00678,-0.00833,0.01591,9.92944,12.20597,0.00507,0.0192
2025-03-22 17:47:29.089287,-5.1331,3.09508,7.92532,-7.86228,2.10286,8.35711,0.00314,-0.00029,0.00335,-0.0069,-0.01161,0.01527,9.93675,11.66528,0.0046,0.02039
2025-03-22 17:47:29.099386,-5.14329,3.08624,7.92622,-7.48432,1.9522,8.20035,0.00267,-0.00023,0.00325,-0.00623,-0.0137,0.0141,9.93998,11.27262,0.00421,0.02062
2025-03-22 17:47:29.109455,-5.14618,3.07222,7.93627,-7.32337,2.00348,8.11394,0.00226,-0.00014,0.00321,-0.00503,-0.015,0.0126,9.94515,11.11223,0.00393,0.02023
2025-03-22 17:47:29.119519,-5.16333,3.03277,7.94599,-7.18504,2.20075,8.04361,0.00194,1e-05,0.00328,-0.00383,-0.01603,0.01102,9.94969,11.00762,0.00381,0.01983
2025-03-22 17:47:29.129585,-5.1701,2.95958,7.9595,-7.02005,2.41671,7.92155,0.00182,0.00022,0.00349,-0.00292,-0.01693,0.00958,9.94197,10.85691,0.00394,0.01967
2025-03-22 17:47:29.139654,-5.15064,2.95893,7.96361,-6.77058,2.58326,7.74853,0.0019,0.00042,0.00381,-0.00239,-0.01756,0.00848,9.93496,10.60913,0.00428,0.01965
2025-03-22 17:47:29.149719,-5.18245,2.98042,7.94321,-6.47864,2.73684,7.56919,0.00203,0.00064,0.00416,-0.00207,-0.01714,0.00797,9.94159,10.33227,0.00467,0.01902
2025-03-22 17:47:29.159785,-5.17559,2.98087,7.94795,-6.3195,2.86209,7.50014,0.00215,0.00088,0.00459,-0.0016,-0.01637,0.00803,9.94194,10.21664,0.00514,0.0183
2025-03-22 17:47:29.169863,-5.18254,3.00252,7.91537,-6.35107,3.11185,7.48079,0.00235,0.00113,0.00502,-0.001,-0.01555,0.00867,9.92607,10.29475,0.00566,0.01783
2025-03-22 17:47:29.179923,-5.14432,3.02822,7.90462,-6.34786,3.3741,7.49809,0.0026,0.00128,0.00534,-0.00064,-0.01495,0.00958,9.90541,10.38755,0.00608,0.01777
2025-03-22 17:47:29.189986,-5.07306,3.10836,7.91157,-6.29001,3.47264,7.53802,0.0029,0.00125,0.00524,-0.00063,-0.01457,0.01044,9.89903,10.4137,0.00612,0.01794
2025-03-22 17:47:29.200066,-5.07588,3.16505,7.92336,-6.14491,3.40168,7.59293,0.00319,0.00107,0.00494,-0.00054,-0.01419,0.01127,9.92783,10.3433,0.00598,0.01813
2025-03-22 17:47:29.210125,-5.01496,3.25683,7.93278,-5.91302,3.19489,7.64308,0.0035,0.00073,0.00438,-0.0001,-0.01381,0.01204,9.93407,10.17781,0.00565,0.01832
2025-03-22 17:47:29.220189,-4.99518,3.31182,7.90419,-5.65931,2.96987,7.68726,0.0037,0.0004,0.00375,0.00077,-0.01325,0.01262,9.91949,9.99709,0.00528,0.01831
2025-03-22 17:47:29.230262,-4.94921,3.32543,7.90573,-5.45084,2.77909,7.73888,0.00383,5e-05,0.00307,0.0018,-0.0125,0.01286,9.90221,9.86536,0.00491,0.01802
2025-03-22 17:47:29.240321,-4.92056,3.33034,7.9127,-5.26061,2.5731,7.82229,0.00398,-0.0003,0.00239,0.00267,-0.0117,0.01265,9.89515,9.77154,0.00465,0.01744
2025-03-22 17:47:29.250385,-4.95627,3.33713,7.89674,-5.1515,2.34729,7.95435,0.00413,-0.0006,0.00177,0.00338,-0.01089,0.01206,9.9025,9.76317,0.00453,0.0166
2025-03-22 17:47:29.260459,-4.98364,3.32103,7.87919,-5.21041,2.17478,8.14374,0.00426,-0.00087,0.00128,0.00419,-0.01022,0.0113,9.89685,9.90952,0.00453,0.0158
