Timestamp,LT_ax (m/s²),LT_ay (m/s²),LT_az (m/s²),LS_ax (m/s²),LS_ay (m/s²),LS_az (m/s²),RS_ax (m/s²),RS_ay (m/s²),RS_az (m/s²),RT_ax (m/s²),RT_ay (m/s²),RT_az (m/s²),LT_gx (rad/s),LT_gy (rad/s),LT_gz (rad/s),LS_gx (rad/s),LS_gy (rad/s),LS_gz (rad/s),RS_gx (rad/s),RS_gy (rad/s),RS_gz (rad/s),RT_gx (rad/s),RT_gy (rad/s),RT_gz (rad/s),LT_a_res (m/s²),LS_a_res (m/s²),RS_a_res (m/s²),RT_a_res (m/s²),LT_g_res (rad/s),LS_g_res (rad/s),RS_g_res (rad/s),RT_g_res (rad/s)
2025-03-19 15:33:25.498475,-1.94728,-0.11174,-0.24742,-1.94656,0.07083,-0.22564,-1.9456,-0.17013,-0.14524,-1.86832,0.34146,-0.42281,6e-05,-0.00015,6e-05,5e-05,-0.00037,-4e-05,9e-05,-8e-05,0.00014,0.0001,-8e-05,-7e-05,1.96611,1.96087,1.95842,1.94576,0.00017,0.00038,0.00018,0.00015
2025-03-19 15:33:25.513982,-3.51515,-0.19994,-0.44774,-3.50453,0.13539,-0.4174,-3.50424,-0.29259,-0.26,-3.36273,0.62802,-0.74,0.00011,-0.00027,8e-05,0.0001,-0.00068,-6e-05,0.00017,-0.00013,0.00026,0.00018,-0.00015,-0.00013,3.54919,3.5319,3.52603,3.49999,0.0003,0.00069,0.00034,0.00027
2025-03-19 15:33:25.527546,-4.76754,-0.27409,-0.60633,-4.74755,0.19445,-0.57129,-4.75187,-0.37477,-0.35229,-4.55682,0.87019,-1.00046,0.00011,-0.00035,9e-05,0.00014,-0.00092,-8e-05,0.00024,-0.00018,0.00035,0.00025,-0.00022,-0.00018,4.81375,4.78575,4.77963,4.74581,0.00038,0.00093,0.00046,0.00038
2025-03-19 15:33:25.540472,-5.76418,-0.33389,-0.73559,-5.74077,0.24194,-0.69033,-5.74638,-0.43334,-0.42516,-5.51545,1.06872,-1.20451,5e-05,-0.00042,9e-05,0.00012,-0.00112,-0.0001,0.00027,-0.00022,0.00041,0.00027,-0.00026,-0.00022,5.82051,5.78719,5.77836,5.74571,0.00043,0.00113,0.00054,0.00043
2025-03-19 15:33:25.553949,-6.56484,-0.38604,-0.83278,-6.53607,0.27276,-0.77552,-6.54271,-0.48761,-0.48394,-6.27087,1.22778,-1.37207,-1e-05,-0.00047,9e-05,0.00011,-0.00126,-0.00012,0.00026,-0.00024,0.00046,0.00023,-0.00031,-0.00022,6.6287,6.58757,6.57868,6.53558,0.00048,0.00127,0.00058,0.00044
2025-03-19 15:33:25.566809,-7.20585,-0.42679,-0.91101,-7.1692,0.29908,-0.84031,-7.17499,-0.54107,-0.53072,-6.87257,1.33875,-1.5207,-7e-05,-0.00051,9e-05,0.0001,-0.00138,-0.00013,0.00024,-0.00024,0.00048,0.00022,-0.00036,-0.00022,7.27574,7.22447,7.21491,7.16498,0.00052,0.00139,0.00059,0.00048
2025-03-19 15:33:25.579929,-7.71579,-0.45988,-0.97312,-7.6745,0.32038,-0.89096,-7.6844,-0.58887,-0.57652,-7.35751,1.417,-1.64584,-9e-05,-0.00055,0.0001,0.00011,-0.00146,-0.00015,0.00024,-0.00023,0.0005,0.00024,-0.0004,-0.00022,7.7905,7.73268,7.72846,7.67135,0.00057,0.00147,0.0006,0.00052
2025-03-19 15:33:25.593123,-8.12518,-0.48683,-1.02735,-8.08018,0.3391,-0.93554,-8.09192,-0.64027,-0.60814,-7.74524,1.4753,-1.75527,-0.0001,-0.00059,0.00011,0.00013,-0.00153,-0.00016,0.00023,-0.00022,0.00052,0.00026,-0.00043,-0.00023,8.20433,8.14122,8.13996,8.07751,0.00061,0.00154,0.00061,0.00055
2025-03-19 15:33:25.605805,-8.45101,-0.50767,-1.07384,-8.40592,0.35192,-0.97359,-8.41771,-0.69622,-0.63941,-8.05326,1.52074,-1.83182,-0.0001,-0.00062,0.00013,0.00015,-0.00158,-0.00018,0.00021,-0.00021,0.00055,0.00022,-0.00043,-0.00025,8.53407,8.46943,8.47062,8.39781,0.00064,0.0016,0.00063,0.00054
2025-03-19 15:33:25.619037,-8.70665,-0.52745,-1.10936,-8.66507,0.36409,-1.00643,-8.67642,-0.74027,-0.66012,-8.30422,1.54967,-1.88444,-5e-05,-0.00064,0.00017,0.00017,-0.00162,-0.00019,0.00018,-0.00021,0.00058,0.00024,-0.0004,-0.00029,8.79287,8.73092,8.73293,8.65521,0.00066,0.00164,0.00064,0.00055
2025-03-19 15:33:25.631816,-8.91092,-0.54375,-1.13778,-8.8736,0.36688,-1.03366,-8.88746,-0.78699,-0.66999,-8.51145,1.56372,-1.92031,1e-05,-0.00066,0.0002,0.00019,-0.00165,-0.0002,0.00017,-0.0002,0.00062,0.00024,-0.00039,-0.00035,8.99971,8.94113,8.94736,8.8644,0.00069,0.00167,0.00067,0.00058
2025-03-19 15:33:25.645161,-9.07817,-0.55752,-1.16267,-9.04496,0.35763,-1.0564,-9.05485,-0.79996,-0.67262,-8.67796,1.58741,-1.94805,6e-05,-0.00067,0.00023,0.00019,-0.0017,-0.00021,0.00022,-0.00021,0.00067,0.00021,-0.00039,-0.0004,9.16929,9.11346,9.11497,9.03448,0.00071,0.00172,0.00074,0.0006
2025-03-19 15:33:25.657912,-9.21867,-0.56135,-1.18712,-9.18373,0.35406,-1.07148,-9.1926,-0.78617,-0.68454,-8.80925,1.63148,-1.97312,7e-05,-0.00067,0.00025,0.00018,-0.00174,-0.00022,0.00027,-0.00022,0.0007,0.00023,-0.0004,-0.00044,9.31173,9.2528,9.25152,9.17376,0.00072,0.00176,0.00078,0.00064
2025-03-19 15:33:25.672290,-9.32939,-0.56824,-1.20286,-9.28876,0.35743,-1.08044,-9.30255,-0.75743,-0.69958,-8.91476,1.67153,-1.9848,5e-05,-0.00067,0.00025,0.00016,-0.00177,-0.00022,0.00033,-0.00023,0.00071,0.00027,-0.00044,-0.00044,9.42376,9.35821,9.35952,9.28474,0.00072,0.00179,0.00082,0.00068
2025-03-19 15:33:25.685381,-9.41462,-0.58285,-1.21473,-9.3735,0.35486,-1.09023,-9.38621,-0.73827,-0.71543,-8.99892,1.69112,-2.0061,-1e-05,-0.00068,0.00025,0.00014,-0.00179,-0.00022,0.00035,-0.00024,0.0007,0.00028,-0.00048,-0.00041,9.51054,9.44336,9.44234,9.37363,0.00072,0.00181,0.00082,0.00069
2025-03-19 15:33:25.698091,-9.48568,-0.59645,-1.22183,-9.43818,0.35088,-1.09855,-9.45314,-0.73945,-0.72501,-9.05406,1.71278,-2.0186,-7e-05,-0.0007,0.00024,0.00016,-0.00181,-0.00022,0.00037,-0.00025,0.00069,0.00022,-0.00049,-0.00037,9.58263,9.50837,9.50969,9.43315,0.00074,0.00183,0.00082,0.00065
2025-03-19 15:33:25.711408,-9.53295,-0.60805,-1.22441,-9.48825,0.35345,-1.10879,-9.50548,-0.75523,-0.73482,-9.0996,1.72795,-2.02381,-7e-05,-0.00071,0.00024,0.00017,-0.00182,-0.00021,0.00039,-0.00026,0.00067,0.00021,-0.00048,-0.00034,9.63047,9.55935,9.56371,9.48074,0.00075,0.00184,0.00082,0.00062
2025-03-19 15:33:25.723893,-9.5734,-0.60895,-1.23125,-9.53214,0.35574,-1.11507,-9.5476,-0.77599,-0.73621,-9.14536,1.72238,-2.02966,-5e-05,-0.00071,0.00024,0.00018,-0.00183,-0.00021,0.00042,-0.00026,0.00066,0.00024,-0.00047,-0.00031,9.67144,9.60373,9.60733,9.5249,0.00075,0.00185,0.00082,0.00061
2025-03-19 15:33:25.736862,-9.60959,-0.60943,-1.24103,-9.56749,0.35925,-1.11937,-9.58416,-0.77656,-0.73733,-9.17767,1.72103,-2.04439,-1e-05,-0.00071,0.00024,0.0002,-0.00184,-0.0002,0.00045,-0.00025,0.00066,0.00023,-0.00048,-0.0003,9.70854,9.63945,9.6438,9.55882,0.00075,0.00186,0.00084,0.00061
2025-03-19 15:33:25.749691,-9.63615,-0.60886,-1.25197,-9.59744,0.36134,-1.12736,-9.6115,-0.77439,-0.73534,-9.20207,1.7257,-2.05976,6e-05,-0.00071,0.00024,0.00024,-0.00185,-0.00019,0.00047,-0.00025,0.00065,0.00023,-0.00049,-0.00029,9.7362,9.67018,9.67064,9.58638,0.00075,0.00188,0.00084,0.00061
2025-03-19 15:33:25.762366,-9.66553,-0.61271,-1.25521,-9.62499,0.36444,-1.12825,-9.63504,-0.77457,-0.73974,-9.22734,1.73781,-2.07827,0.00012,-0.00071,0.00026,0.00026,-0.00185,-0.00018,0.00045,-0.00024,0.00065,0.0003,-0.00049,-0.00028,9.76593,9.69774,9.69439,9.61681,0.00077,0.00188,0.00083,0.00064
2025-03-19 15:33:25.776171,-9.69119,-0.61555,-1.25374,-9.64464,0.36884,-1.12705,-9.64837,-0.785,-0.7435,-9.24756,1.74343,-2.09668,0.00019,-0.00072,0.00027,0.00027,-0.00185,-0.00018,0.00044,-0.00022,0.00066,0.00037,-0.00049,-0.00028,9.79132,9.71727,9.70876,9.64121,0.00079,0.00188,0.00082,0.00067
2025-03-19 15:33:25.788937,-9.70214,-0.61256,-1.24515,-9.6594,0.36327,-1.12273,-9.66454,-0.7931,-0.74004,-9.2544,1.74744,-2.0992,0.00024,-0.00072,0.00028,0.00024,-0.00185,-0.00017,0.00045,-0.00021,0.00067,0.00042,-0.00049,-0.0003,9.80087,9.73121,9.72522,9.64905,0.00081,0.00187,0.00083,0.00071
2025-03-19 15:33:25.802163,-9.71474,-0.61089,-1.24282,-9.67217,0.35211,-1.12407,-9.677,-0.79839,-0.73895,-9.26513,1.75449,-2.08925,0.00028,-0.00072,0.00029,0.00022,-0.00186,-0.00016,0.00045,-0.00021,0.00069,0.00048,-0.00048,-0.00032,9.81295,9.74363,9.73796,9.65846,0.00083,0.00188,0.00085,0.00075
2025-03-19 15:33:25.814858,-9.72864,-0.61314,-1.24239,-9.68119,0.3463,-1.12442,-9.68601,-0.7897,-0.73784,-9.27707,1.7606,-2.08153,0.00028,-0.00072,0.00028,0.00024,-0.00187,-0.00016,0.00044,-0.00021,0.0007,0.00051,-0.00047,-0.00035,9.8268,9.75242,9.74612,9.66936,0.00082,0.00189,0.00085,0.00078
2025-03-19 15:33:25.829388,-9.73354,-0.6135,-1.24253,-9.68553,0.3493,-1.12518,-9.69417,-0.78394,-0.73767,-9.28567,1.77003,-2.07081,0.00021,-0.00072,0.00027,0.00024,-0.00188,-0.00015,0.00043,-0.00021,0.0007,0.00044,-0.00045,-0.00038,9.83169,9.75692,9.75375,9.67703,0.0008,0.0019,0.00085,0.00074
2025-03-19 15:33:25.842884,-9.73339,-0.60853,-1.24311,-9.68637,0.3541,-1.12555,-9.7007,-0.7657,-0.74304,-9.28895,1.77399,-2.07252,0.00014,-0.00073,0.00026,0.00024,-0.00189,-0.00014,0.00041,-0.00023,0.00069,0.00038,-0.00045,-0.00039,9.8313,9.75797,9.7592,9.68127,0.00079,0.00191,0.00083,0.00071
2025-03-19 15:33:25.855599,-9.73256,-0.59857,-1.24358,-9.69326,0.35506,-1.12704,-9.70545,-0.75852,-0.74925,-9.2935,1.77333,-2.07269,0.0001,-0.00074,0.00025,0.0002,-0.0019,-0.00013,0.0004,-0.00024,0.00068,0.00033,-0.00047,-0.00038,9.82993,9.76502,9.76384,9.68555,0.00079,0.00191,0.00082,0.00069
2025-03-19 15:33:25.868812,-9.73644,-0.59634,-1.2442,-9.70237,0.3532,-1.1268,-9.7102,-0.75589,-0.75924,-9.29282,1.7594,-2.0903,8e-05,-0.00074,0.00023,0.0002,-0.00192,-0.00013,0.00039,-0.00026,0.00066,0.00031,-0.0005,-0.00036,9.83371,9.77397,9.76912,9.68614,0.00078,0.00193,0.00081,0.00069
2025-03-19 15:33:25.881572,-9.74289,-0.59671,-1.25283,-9.70558,0.36272,-1.12517,-9.71161,-0.76671,-0.76651,-9.29133,1.74036,-2.11012,5e-05,-0.00073,0.00022,0.0002,-0.00192,-0.00013,0.0004,-0.00028,0.00064,0.00031,-0.00053,-0.00034,9.84122,9.77731,9.77194,9.68557,0.00076,0.00193,0.0008,0.0007
2025-03-19 15:33:25.894862,-9.74829,-0.60515,-1.24777,-9.70864,0.36986,-1.1229,-9.71202,-0.79283,-0.77329,-9.28798,1.74164,-2.1066,5e-05,-0.00072,0.00022,0.00019,-0.00192,-0.00013,0.00043,-0.00029,0.00063,0.00034,-0.00053,-0.00032,9.84644,9.78036,9.77496,9.68182,0.00075,0.00193,0.00082,0.00071
2025-03-19 15:33:25.907566,-9.75261,-0.6107,-1.24252,-9.71179,0.37509,-1.11942,-9.71187,-0.81109,-0.76914,-9.29009,1.73956,-2.10163,6e-05,-0.00072,0.00023,0.00018,-0.00191,-0.00013,0.00048,-0.00031,0.00063,0.00041,-0.00051,-0.00032,9.85039,9.78328,9.77598,9.68239,0.00076,0.00192,0.00085,0.00073
2025-03-19 15:33:25.920188,-9.75272,-0.61179,-1.24263,-9.71193,0.37233,-1.11711,-9.7139,-0.81757,-0.76127,-9.30086,1.74052,-2.10819,7e-05,-0.00072,0.00026,0.00017,-0.00191,-0.00014,0.00051,-0.00032,0.00064,0.00047,-0.00048,-0.00035,9.85058,9.78305,9.77792,9.69432,0.00077,0.00192,0.00088,0.00076
2025-03-19 15:33:25.933332,-9.754,-0.61147,-1.242,-9.71467,0.36798,-1.11096,-9.71745,-0.80648,-0.74756,-9.30925,1.74607,-2.10458,0.00011,-0.00073,0.0003,0.00016,-0.0019,-0.00014,0.00056,-0.00033,0.00066,0.00049,-0.00045,-0.00038,9.85175,9.78491,9.77947,9.70258,0.0008,0.00191,0.00093,0.00077
2025-03-19 15:33:25.945954,-9.7622,-0.61623,-1.24102,-9.7171,0.36569,-1.10986,-9.71789,-0.79521,-0.74138,-9.31452,1.7577,-2.0914,0.00018,-0.00073,0.00032,0.00016,-0.00189,-0.00014,0.00055,-0.00033,0.00068,0.00045,-0.00043,-0.00041,9.86004,9.78711,9.77852,9.70689,0.00082,0.0019,0.00093,0.00075
2025-03-19 15:33:25.959056,-9.76015,-0.6277,-1.23999,-9.71928,0.36003,-1.11234,-9.72231,-0.79553,-0.7405,-9.31275,1.77513,-2.08708,0.00024,-0.00073,0.00034,0.00016,-0.00189,-0.00014,0.00049,-0.00033,0.00069,0.00037,-0.00041,-0.00045,9.85861,9.78935,9.78287,9.70744,0.00084,0.0019,0.00091,0.00071
2025-03-19 15:33:25.971707,-9.7554,-0.63664,-1.24157,-9.7184,0.34856,-1.11814,-9.72321,-0.78957,-0.74794,-9.30918,1.77687,-2.11353,0.00031,-0.00073,0.00036,0.00017,-0.00188,-0.00012,0.00042,-0.00033,0.00069,0.00036,-0.00043,-0.00048,9.85468,9.78872,9.78385,9.71005,0.00087,0.00189,0.00087,0.00074
2025-03-19 15:33:25.986065,-9.75232,-0.64163,-1.24522,-9.71482,0.3425,-1.12255,-9.72321,-0.78216,-0.75915,-9.30346,1.77085,-2.09904,0.00032,-0.00073,0.00035,0.00019,-0.00188,-0.00011,0.00042,-0.00033,0.00069,0.00038,-0.00046,-0.0005,9.85241,9.78546,9.78411,9.70032,0.00087,0.00189,0.00087,0.00078
2025-03-19 15:33:25.999127,-9.74889,-0.63343,-1.24742,-9.71315,0.33813,-1.13158,-9.72059,-0.76762,-0.76931,-9.29721,1.76747,-2.11066,0.00031,-0.00072,0.00034,0.0002,-0.00189,-8e-05,0.00041,-0.00033,0.00068,0.0004,-0.0005,-0.0005,9.84876,9.78469,9.78115,9.69623,0.00085,0.0019,0.00086,0.00081
2025-03-19 15:33:26.011817,-9.7519,-0.63284,-1.25014,-9.71302,0.33822,-1.13354,-9.71896,-0.77729,-0.77481,-9.29507,1.74849,-2.12258,0.00028,-0.00072,0.00032,0.00019,-0.00191,-6e-05,0.00037,-0.00034,0.00068,0.00041,-0.00054,-0.00048,9.85205,9.78479,9.78073,9.69334,0.00084,0.00192,0.00085,0.00083
2025-03-19 15:33:26.025152,-9.75167,-0.6374,-1.25016,-9.71602,0.33422,-1.1253,-9.71718,-0.80057,-0.76438,-9.3039,1.718,-2.11992,0.00023,-0.00072,0.00029,0.00018,-0.00193,-4e-05,0.00034,-0.00035,0.00068,0.0004,-0.00054,-0.00046,9.85212,9.78668,9.78002,9.69578,0.00081,0.00194,0.00084,0.00081
2025-03-19 15:33:26.037632,-9.7546,-0.64559,-1.24898,-9.71985,0.33318,-1.11918,-9.71911,-0.83021,-0.75052,-9.31383,1.68283,-2.12042,0.00022,-0.00071,0.00027,0.00019,-0.00194,-2e-05,0.00033,-0.00034,0.00069,0.00041,-0.00054,-0.00046,9.8554,9.78974,9.78333,9.69925,0.00079,0.00195,0.00084,0.00082
2025-03-19 15:33:26.050672,-9.75789,-0.65598,-1.24852,-9.72149,0.33354,-1.11189,-9.71659,-0.8477,-0.74207,-9.32009,1.6559,-2.11963,0.00026,-0.00071,0.00027,0.00021,-0.00195,1e-05,0.00035,-0.00033,0.00074,0.00046,-0.00055,-0.0005,9.85929,9.79055,9.78169,9.70046,0.0008,0.00196,0.00088,0.00087
2025-03-19 15:33:26.063436,-9.76053,-0.66189,-1.24719,-9.7216,0.34173,-1.10798,-9.71481,-0.8526,-0.73651,-9.32032,1.64871,-2.11421,0.00035,-0.0007,0.00029,0.00027,-0.00195,3e-05,0.00038,-0.00032,0.00078,0.00048,-0.00056,-0.00055,9.86213,9.7905,9.77992,9.69827,0.00083,0.00197,0.00092,0.00092
2025-03-19 15:33:26.076721,-9.76049,-0.65872,-1.24469,-9.72169,0.35546,-1.10246,-9.72176,-0.84407,-0.73421,-9.32625,1.64271,-2.10126,0.00044,-0.0007,0.00032,0.00032,-0.00195,5e-05,0.00041,-0.00029,0.00084,0.00049,-0.00056,-0.0006,9.86156,9.79046,9.78592,9.70014,0.00089,0.00198,0.00098,0.00096
2025-03-19 15:33:26.089931,-9.76285,-0.65093,-1.24676,-9.72439,0.3595,-1.09899,-9.72373,-0.82265,-0.7429,-9.3341,1.63409,-2.10382,0.00051,-0.00071,0.00036,0.00037,-0.00195,6e-05,0.00045,-0.00027,0.00088,0.00048,-0.00056,-0.00062,9.86364,9.79289,9.7867,9.70679,0.00095,0.00199,0.00102,0.00096
2025-03-19 15:33:26.102561,-9.75756,-0.63488,-1.24387,-9.71913,0.37207,-1.09933,-9.72291,-0.80791,-0.74794,-9.33344,1.62073,-2.11663,0.00058,-0.00073,0.0004,0.0004,-0.00193,7e-05,0.00049,-0.00025,0.00093,0.00049,-0.00057,-0.00062,9.85699,9.78818,9.78505,9.7067,0.00101,0.00197,0.00108,0.00097
2025-03-19 15:33:26.115796,-9.75117,-0.61965,-1.24538,-9.71636,0.38356,-1.10798,-9.72345,-0.83154,-0.74982,-9.32741,1.61818,-2.12258,0.00063,-0.00075,0.00043,0.00042,-0.00192,7e-05,0.00055,-0.00025,0.00098,0.00053,-0.00057,-0.00061,9.84989,9.78685,9.7877,9.70177,0.00107,0.00197,0.00115,0.00099
2025-03-19 15:33:26.128437,-9.75157,-0.61034,-1.24684,-9.71558,0.39299,-1.12208,-9.7215,-0.84804,-0.75276,-9.33168,1.62475,-2.12997,0.00066,-0.00075,0.00047,0.00042,-0.00191,7e-05,0.00061,-0.00025,0.00104,0.00061,-0.00054,-0.00064,9.84989,9.78805,9.78741,9.7086,0.0011,0.00196,0.00123,0.00104
2025-03-19 15:33:26.142929,-9.75475,-0.60767,-1.25685,-9.71855,0.39814,-1.12761,-9.72495,-0.84808,-0.74506,-9.3394,1.62642,-2.12822,0.0007,-0.00076,0.0005,0.00041,-0.00192,6e-05,0.0007,-0.00024,0.00111,0.00065,-0.00051,-0.00068,9.85414,9.79185,9.79025,9.71591,0.00115,0.00196,0.00133,0.00107
2025-03-19 15:33:26.155967,-9.7585,-0.60793,-1.26175,-9.72547,0.3903,-1.12654,-9.72916,-0.84094,-0.73603,-9.34869,1.60838,-2.11342,0.00075,-0.00075,0.00054,0.00039,-0.00193,5e-05,0.00077,-0.00022,0.00118,0.00066,-0.00048,-0.00073,9.85849,9.79828,9.79313,9.71861,0.00119,0.00197,0.00143,0.00109
2025-03-19 15:33:26.168660,-9.75623,-0.61149,-1.27142,-9.72095,0.38235,-1.11826,-9.72917,-0.82446,-0.72665,-9.35038,1.59131,-2.10326,0.00083,-0.00075,0.00058,0.00037,-0.00194,5e-05,0.00082,-0.00021,0.00124,0.00065,-0.00047,-0.00078,9.85771,9.79253,9.79104,9.71522,0.00126,0.00198,0.0015,0.00112
2025-03-19 15:33:26.181906,-9.75035,-0.61051,-1.27747,-9.71327,0.37431,-1.109,-9.72631,-0.81486,-0.72369,-9.3491,1.58029,-2.09657,0.0009,-0.00074,0.0006,0.00036,-0.00195,5e-05,0.00085,-0.00018,0.00131,0.00067,-0.00048,-0.00083,9.85261,9.78354,9.78718,9.71075,0.00131,0.00198,0.00157,0.00117
2025-03-19 15:33:26.194423,-9.74038,-0.6035,-1.2737,-9.70928,0.36166,-1.10208,-9.72665,-0.8024,-0.73018,-9.33802,1.60425,-2.08691,0.00094,-0.00075,0.00062,0.00038,-0.00195,6e-05,0.00086,-0.00014,0.00136,0.00074,-0.00046,-0.00087,9.84183,9.77832,9.78697,9.70193,0.00135,0.00199,0.00162,0.00123
2025-03-19 15:33:26.207382,-9.73695,-0.57947,-1.25083,-9.70418,0.35441,-1.10324,-9.72166,-0.78046,-0.73298,-9.33108,1.63108,-2.07726,0.00095,-0.00076,0.00062,0.00042,-0.00196,7e-05,0.00088,-0.00011,0.0014,0.00076,-0.00043,-0.0009,9.83405,9.77312,9.78044,9.69765,0.00137,0.00201,0.00166,0.00125
2025-03-19 15:33:26.220266,-9.73541,-0.55809,-1.23707,-9.70201,0.37039,-1.10991,-9.72939,-0.75669,-0.74168,-9.32576,1.65565,-2.09443,0.00088,-0.00077,0.0006,0.00048,-0.00197,8e-05,0.00092,-9e-05,0.00144,0.00075,-0.00042,-0.00093,9.82955,9.77231,9.78691,9.70039,0.00131,0.00203,0.00171,0.00127
2025-03-19 15:33:26.233029,-9.73656,-0.54961,-1.23468,-9.70266,0.38796,-1.1119,-9.73797,-0.72667,-0.7551,-9.32725,1.68847,-2.09477,0.00073,-0.00078,0.00056,0.00051,-0.00198,8e-05,0.00095,-8e-05,0.00145,0.00078,-0.00043,-0.00094,9.82991,9.77387,9.7942,9.70755,0.00121,0.00205,0.00174,0.00129
2025-03-19 15:33:26.246279,-9.74706,-0.54018,-1.2287,-9.70797,0.40608,-1.11229,-9.73957,-0.70289,-0.76679,-9.3227,1.7298,-2.09408,0.0006,-0.00078,0.00053,0.00051,-0.00199,7e-05,0.00097,-6e-05,0.00144,0.0008,-0.00043,-0.00096,9.83904,9.77992,9.79496,9.71031,0.00112,0.00206,0.00174,0.00132
2025-03-19 15:33:26.259107,-9.75832,-0.53025,-1.22703,-9.71246,0.42106,-1.10088,-9.74611,-0.6664,-0.77758,-9.32288,1.75185,-2.08635,0.00047,-0.00078,0.0005,0.00047,-0.00198,6e-05,0.00098,-5e-05,0.00142,0.00079,-0.00042,-0.00095,9.84945,9.78372,9.79976,9.71277,0.00104,0.00204,0.00173,0.0013
2025-03-19 15:33:26.272172,-9.75872,-0.51537,-1.22976,-9.71294,0.43806,-1.09653,-9.74848,-0.63793,-0.78382,-9.31921,1.76543,-2.07801,0.00033,-0.00079,0.00048,0.00041,-0.00198,4e-05,0.00099,-5e-05,0.0014,0.00075,-0.00042,-0.00094,9.84939,9.78445,9.80072,9.70992,0.00098,0.00202,0.00172,0.00127
2025-03-19 15:33:26.284767,-9.75593,-0.50274,-1.22548,-9.70926,0.43468,-1.09569,-9.74391,-0.60749,-0.79048,-9.31028,1.77701,-2.08833,0.00021,-0.00081,0.00046,0.00033,-0.00197,-0.0,0.00095,-7e-05,0.00134,0.00069,-0.00042,-0.00093,9.84544,9.78055,9.79478,9.70568,0.00095,0.002,0.00164,0.00123
2025-03-19 15:33:26.299207,-9.75681,-0.49456,-1.21656,-9.70535,0.4267,-1.09358,-9.73929,-0.58553,-0.8018,-9.30003,1.78173,-2.09946,0.00015,-0.00082,0.00044,0.00027,-0.00197,-3e-05,0.00091,-0.0001,0.00129,0.00064,-0.00041,-0.00092,9.84479,9.77608,9.78976,9.69912,0.00094,0.00199,0.00158,0.00119
2025-03-19 15:33:26.312355,-9.75727,-0.5038,-1.21061,-9.70654,0.42894,-1.08974,-9.73848,-0.57826,-0.80583,-9.29542,1.77856,-2.09353,8e-05,-0.00082,0.00043,0.00022,-0.00195,-7e-05,0.00087,-0.00012,0.00121,0.00058,-0.0004,-0.00089,9.84498,9.77693,9.78886,9.69283,0.00093,0.00196,0.0015,0.00114
2025-03-19 15:33:26.325172,-9.76099,-0.51287,-1.20801,-9.70868,0.4324,-1.08978,-9.73495,-0.55832,-0.81144,-9.28527,1.78656,-2.09763,-1e-05,-0.00082,0.00041,0.00017,-0.00194,-9e-05,0.00082,-0.00014,0.00114,0.00046,-0.00041,-0.00084,9.84882,9.77922,9.78465,9.68546,0.00092,0.00195,0.00141,0.00104
2025-03-19 15:33:26.338552,-9.76589,-0.5218,-1.19875,-9.71685,0.43518,-1.08407,-9.7338,-0.54261,-0.82191,-9.28552,1.79535,-2.10307,-0.00013,-0.00082,0.00042,0.00013,-0.00191,-0.00013,0.00076,-0.00017,0.00107,0.00038,-0.0004,-0.00079,9.85301,9.78682,9.7835,9.6885,0.00093,0.00192,0.00132,0.00096
2025-03-19 15:33:26.351290,-9.76669,-0.52919,-1.19446,-9.7143,0.44098,-1.07974,-9.73695,-0.56114,-0.82431,-9.28812,1.79233,-2.1091,-0.00024,-0.00083,0.00042,8e-05,-0.00189,-0.00016,0.00069,-0.0002,0.00098,0.00028,-0.00035,-0.00075,9.85368,9.78406,9.78788,9.69175,0.00096,0.0019,0.00122,0.00087
2025-03-19 15:33:26.364342,-9.76948,-0.53462,-1.18839,-9.71346,0.43941,-1.07125,-9.73469,-0.57765,-0.82695,-9.28493,1.79255,-2.12828,-0.00034,-0.00085,0.00043,3e-05,-0.00186,-0.00019,0.00062,-0.00023,0.00091,0.00015,-0.00032,-0.00071,9.856,9.78223,9.78681,9.69292,0.00101,0.00187,0.00112,0.00079
2025-03-19 15:33:26.377315,-9.77387,-0.53346,-1.18856,-9.7123,0.43145,-1.06493,-9.72953,-0.58009,-0.82212,-9.28191,1.79177,-2.13094,-0.00038,-0.00087,0.00046,-1e-05,-0.00183,-0.00023,0.00055,-0.00027,0.00083,7e-05,-0.00031,-0.00068,9.86031,9.78003,9.78142,9.69047,0.00105,0.00184,0.00103,0.00075
2025-03-19 15:33:26.390747,-9.7714,-0.53707,-1.1918,-9.71233,0.42436,-1.06563,-9.73545,-0.57677,-0.82686,-9.28547,1.79305,-2.14216,-0.00041,-0.00088,0.00049,-3e-05,-0.0018,-0.00025,0.00046,-0.00031,0.00077,4e-05,-0.00034,-0.00067,9.85845,9.77983,9.78751,9.69659,0.00109,0.00182,0.00095,0.00075
2025-03-19 15:33:26.403997,-9.77038,-0.5505,-1.19655,-9.71643,0.4017,-1.06977,-9.7409,-0.56646,-0.82516,-9.29406,1.79576,-2.15089,-0.00044,-0.00089,0.00053,-5e-05,-0.00178,-0.00027,0.00037,-0.00034,0.0007,4e-05,-0.00037,-0.00067,9.85876,9.78339,9.79219,9.70725,0.00113,0.0018,0.00086,0.00077
2025-03-19 15:33:26.416709,-9.77148,-0.56602,-1.20155,-9.71923,0.38979,-1.08409,-9.73737,-0.57233,-0.8171,-9.29806,1.7996,-2.15071,-0.00048,-0.0009,0.00056,-6e-05,-0.00177,-0.00028,0.0003,-0.00037,0.00063,4e-05,-0.00038,-0.00065,9.86133,9.78727,9.78834,9.71175,0.00116,0.00179,0.00079,0.00075
