Timestamp,S1_ax (m/s²),S1_ay (m/s²),S1_az (m/s²),S2_ax (m/s²),S2_ay (m/s²),S2_az (m/s²),S3_ax (m/s²),S3_ay (m/s²),S3_az (m/s²),S4_ax (m/s²),S4_ay (m/s²),S4_az (m/s²),S1_gx (rad/s),S1_gy (rad/s),S1_gz (rad/s),S2_gx (rad/s),S2_gy (rad/s),S2_gz (rad/s),S3_gx (rad/s),S3_gy (rad/s),S3_gz (rad/s),S4_gx (rad/s),S4_gy (rad/s),S4_gz (rad/s)
2025-02-24 15:41:40.089082,-9.56411,-1.5685,-1.46919,0.11127,-4.76291,8.67757,0.15793,0.15194,10.25564,1.13061,-0.27876,10.00319,0.00014,-0.00094,-0.00015,0.00041,-0.00028,0.00055,9e-05,-0.0008,0.00018,0.00023,-0.00056,-0.00031
2025-02-24 15:41:40.100328,-9.56052,-1.5661,-1.48355,0.10648,-4.78445,8.67877,0.16989,0.15075,10.29273,1.11147,-0.27278,10.04268,0.00013,-0.00116,-9e-05,0.00035,-0.00029,0.00055,6e-05,-0.0008,0.00018,0.00034,-0.00046,-0.00034
2025-02-24 15:41:40.111286,-9.56411,-1.56251,-1.49551,0.11246,-4.78325,8.65843,0.15673,0.16032,10.26401,1.1007,-0.30628,9.99482,0.0002,-0.0015,-5e-05,0.00023,-0.00029,0.00055,0.0001,-0.00079,0.00018,0.00017,-0.00063,-0.00028
2025-02-24 15:41:40.122305,-9.56292,-1.5661,-1.50269,0.12084,-4.81077,8.68236,0.17348,0.17946,10.29392,1.09831,-0.27278,10.05225,0.00013,-0.00178,-2e-05,0.00032,-0.00029,0.00054,9e-05,-0.0008,0.00018,0.00037,-0.00046,-0.00035
2025-02-24 15:41:40.134049,-9.59522,-1.55773,-1.49671,0.10409,-4.79043,8.65245,0.17707,0.15673,10.28555,1.11266,-0.27398,10.03789,0.00013,-0.00173,-2e-05,0.00031,-0.00029,0.00055,0.0001,-0.00081,0.00018,0.00023,-0.00055,-0.00033
2025-02-24 15:41:40.145827,-9.59522,-1.55892,-1.4991,0.11127,-4.79282,8.69671,0.15793,0.14955,10.29273,1.11147,-0.27278,10.04866,6e-05,-0.00205,5e-05,0.00038,-0.00028,0.00054,7e-05,-0.0008,0.00018,0.0003,-0.00049,-0.00034
2025-02-24 15:41:40.156851,-9.6,-1.57089,-1.49671,0.11725,-4.79043,8.66561,0.15553,0.17228,10.29273,1.12343,-0.29432,10.01875,0.0001,-0.00208,7e-05,0.00018,-0.00029,0.00055,9e-05,-0.00079,0.00019,0.00021,-0.00058,-0.0003
2025-02-24 15:41:40.168851,-9.59881,-1.5685,-1.50987,0.12084,-4.78923,8.66202,0.15194,0.16391,10.29153,1.11864,-0.28953,10.02593,0.00016,-0.00235,9e-05,0.00034,-0.00029,0.00054,8e-05,-0.0008,0.00019,0.00026,-0.00054,-0.00033
2025-02-24 15:41:40.179708,-9.59283,-1.57328,-1.49791,0.12682,-4.78684,8.68355,0.15553,0.16869,10.28435,1.11147,-0.28235,10.01157,0.00023,-0.00243,0.00011,0.00049,-0.00028,0.00055,0.0001,-0.00082,0.00019,0.00024,-0.00056,-0.00031
2025-02-24 15:41:40.190749,-9.58684,-1.5661,-1.51226,0.11366,-4.77607,8.67757,0.1663,0.1651,10.25803,1.10788,-0.27398,10.01277,0.00023,-0.00261,0.00013,0.0004,-0.00028,0.00055,0.0001,-0.0008,0.0002,0.00026,-0.00054,-0.00032
2025-02-24 15:41:40.202774,-9.57488,-1.57328,-1.49791,0.11366,-4.80479,8.66082,0.1651,0.16152,10.3023,1.11386,-0.2668,10.04148,0.00035,-0.00263,0.00017,0.00028,-0.0003,0.00055,4e-05,-0.00079,0.0002,0.0003,-0.00049,-0.00034
2025-02-24 15:41:40.213686,-9.57727,-1.56491,-1.50867,0.11725,-4.79163,8.69073,0.15434,0.16391,10.28196,1.10429,-0.29791,9.99243,0.00035,-0.00269,8e-05,0.00039,-0.00029,0.00054,7e-05,-0.0008,0.00018,0.00023,-0.00059,-0.0003
2025-02-24 15:41:40.224921,-9.55693,-1.5673,-1.51466,0.10768,-4.79282,8.66202,0.16869,0.16152,10.28555,1.11386,-0.27876,10.0343,0.0002,-0.00297,0.00017,0.00031,-0.0003,0.00055,0.0001,-0.00081,0.00019,0.00032,-0.00047,-0.00034
2025-02-24 15:41:40.236799,-9.55574,-1.56491,-1.50748,0.12203,-4.77607,8.6668,0.15075,0.15194,10.2676,1.12223,-0.28594,9.99482,0.00019,-0.00306,0.0002,0.00039,-0.00029,0.00054,8e-05,-0.00082,0.00019,0.0002,-0.00061,-0.00031
2025-02-24 15:41:40.247664,-9.56172,-1.56969,-1.50987,0.12084,-4.78684,8.6692,0.1651,0.14836,10.28435,1.11745,-0.28714,10.04148,0.00026,-0.00324,0.00023,0.00038,-0.00029,0.00055,5e-05,-0.0008,0.00019,0.00022,-0.00059,-0.00031
2025-02-24 15:41:40.259769,-9.54736,-1.57687,-1.50867,0.12921,-4.77368,8.67159,0.16152,0.15434,10.29033,1.12582,-0.27517,10.04028,0.00033,-0.00331,0.00018,0.00049,-0.00027,0.00054,9e-05,-0.0008,0.00019,0.0003,-0.0005,-0.00033
2025-02-24 15:41:40.270751,-9.54258,-1.56371,-1.52901,0.11725,-4.78804,8.7015,0.15553,0.14596,10.29512,1.12104,-0.27996,10.01037,0.00018,-0.00351,0.00027,0.00049,-0.00028,0.00055,9e-05,-0.00081,0.00018,0.00025,-0.00056,-0.00032
2025-02-24 15:41:40.281690,-9.54975,-1.56371,-1.51226,0.10528,-4.79043,8.668,0.17228,0.15673,10.27119,1.10668,-0.27039,10.01516,0.00025,-0.00364,0.00031,0.00012,-0.00028,0.00055,0.0001,-0.00081,0.00018,0.00028,-0.00052,-0.00032
2025-02-24 15:41:40.294173,-9.53899,-1.57089,-1.53141,0.12203,-4.8012,8.66321,0.17109,0.15553,10.28316,1.10788,-0.268,10.0343,0.00029,-0.0039,0.00029,0.0001,-0.00028,0.00055,7e-05,-0.0008,0.00018,0.00029,-0.00051,-0.00033
2025-02-24 15:41:40.305033,-9.5665,-1.57687,-1.55055,0.12203,-4.81197,8.67877,0.16391,0.1675,10.31546,1.0995,-0.30748,10.00319,0.00013,-0.00385,0.0002,0.00033,-0.00029,0.00054,5e-05,-0.0008,0.00019,0.00041,-0.00044,-0.00035
2025-02-24 15:41:40.316070,-9.57368,-1.57448,-1.54337,0.11844,-4.8012,8.67757,0.17109,0.1663,10.26999,1.0995,-0.28235,10.02353,1e-05,-0.00381,0.00022,0.00033,-0.00029,0.00054,0.00011,-0.0008,0.00019,0.00018,-0.00058,-0.0003
2025-02-24 15:41:40.327923,-9.57967,-1.57926,-1.53978,0.11246,-4.8,8.67039,0.17587,0.15553,10.31785,1.12223,-0.26441,10.01755,0.0,-0.00394,0.00028,0.0003,-0.00028,0.00054,8e-05,-0.00081,0.00019,0.00026,-0.00054,-0.00034
2025-02-24 15:41:40.338955,-9.58086,-1.57807,-1.55892,0.11844,-4.78086,8.66202,0.15912,0.1328,10.25324,1.14138,-0.27278,10.02473,6e-05,-0.00397,0.00021,0.00029,-0.00029,0.00056,0.00012,-0.0008,0.00019,0.00028,-0.00053,-0.00033
2025-02-24 15:41:40.351020,-9.60359,-1.57926,-1.56251,0.12921,-4.78804,8.7003,0.15314,0.16152,10.30589,1.11745,-0.28355,10.03789,-3e-05,-0.00381,0.00012,0.00042,-0.00028,0.00055,9e-05,-0.0008,0.00019,0.00023,-0.00054,-0.00032
2025-02-24 15:41:40.362207,-9.59881,-1.57208,-1.55533,0.12562,-4.79163,8.6692,0.16989,0.17946,10.3011,1.09831,-0.29192,10.0355,-0.0001,-0.00349,5e-05,0.00025,-0.00028,0.00055,0.00011,-0.00081,0.0002,0.00029,-0.0005,-0.00031
2025-02-24 15:41:40.373207,-9.60958,-1.58285,-1.57567,0.11486,-4.80239,8.68714,0.16391,0.16032,10.2688,1.09232,-0.2656,10.01277,-0.00018,-0.00358,6e-05,0.00017,-0.00029,0.00054,0.00011,-0.0008,0.00018,0.00025,-0.00054,-0.00032
2025-02-24 15:41:40.385211,-9.59761,-1.57448,-1.55892,0.11486,-4.79043,8.6668,0.18544,0.17109,10.28196,1.10668,-0.29073,10.01516,1e-05,-0.00327,-3e-05,0.00029,-0.00029,0.00055,0.00011,-0.00081,0.00019,0.00022,-0.00056,-0.0003
2025-02-24 15:41:40.396344,-9.59642,-1.57567,-1.58764,0.1328,-4.75095,8.65245,0.13998,0.12682,10.2688,1.14497,-0.28355,9.98884,0.00016,-0.00286,-5e-05,0.00029,-0.00029,0.00055,8e-05,-0.0008,0.00018,0.00023,-0.00055,-0.00033
2025-02-24 15:41:40.407306,-9.57967,-1.58046,-1.57328,0.13998,-4.78684,8.69073,0.134,0.14237,10.25803,1.11864,-0.25962,10.0678,0.00012,-0.00269,-8e-05,0.00044,-0.00028,0.00055,2e-05,-0.00079,0.00018,0.00062,-0.00034,-0.00038
2025-02-24 15:41:40.419741,-9.57488,-1.56371,-1.56491,0.11246,-4.78804,8.69312,0.19502,0.17228,10.26999,1.07916,-0.24526,10.05344,0.0001,-0.00261,-0.00018,0.00045,-0.00029,0.00055,0.00016,-0.00079,0.00018,0.00041,-0.00047,-0.00034
2025-02-24 15:41:40.430716,-9.55454,-1.57567,-1.55055,0.07896,-4.81197,8.69911,0.21176,0.19023,10.31067,1.05882,-0.25842,10.05464,0.00024,-0.00248,-8e-05,0.0004,-0.0003,0.00054,7e-05,-0.00079,0.00018,0.00016,-0.00058,-0.0003
2025-02-24 15:41:40.442111,-9.5354,-1.58046,-1.55653,0.10887,-4.82991,8.64288,0.18305,0.19621,10.24487,1.05523,-0.29312,10.02832,-2e-05,-0.00228,-0.00034,0.00012,-0.00029,0.00054,9e-05,-0.0008,0.00018,-4e-05,-0.00068,-0.00026
2025-02-24 15:41:40.454073,-9.54856,-1.56251,-1.58166,0.12323,-4.81197,8.68236,0.17348,0.17707,10.29512,1.1007,-0.31705,10.00798,-0.0004,-0.00255,-0.00016,0.00027,-0.0003,0.00054,6e-05,-0.0008,0.00018,0.00017,-0.0006,-0.00031
2025-02-24 15:41:40.464945,-9.54377,-1.57448,-1.56251,0.13998,-4.77607,8.67877,0.14118,0.14596,10.26521,1.15095,-0.29551,10.00798,-0.0002,-0.0021,-0.00011,0.00035,-0.00029,0.00053,9e-05,-0.0008,0.00018,0.00011,-0.00063,-0.00029
2025-02-24 15:41:40.477154,-9.54377,-1.57807,-1.57448,0.14596,-4.75334,8.68355,0.12921,0.11366,10.23171,1.16291,-0.29432,9.95534,0.00018,-0.00213,7e-05,0.00045,-0.00029,0.00055,0.00011,-0.00082,0.00019,0.0002,-0.0006,-0.00032
2025-02-24 15:41:40.488415,-9.54975,-1.5661,-1.57448,0.14596,-4.73659,8.65843,0.14237,0.13639,10.28914,1.133,-0.28714,10.02593,0.00094,-0.00174,5e-05,0.00047,-0.00029,0.00054,9e-05,-0.00081,0.00019,0.00039,-0.00044,-0.00033
2025-02-24 15:41:40.499403,-9.56172,-1.56969,-1.5685,0.12921,-4.78565,8.67877,0.14955,0.13998,10.28435,1.11864,-0.28116,10.03909,0.00096,-0.00172,0.00015,0.00037,-0.00029,0.00055,5e-05,-0.00079,0.0002,0.00035,-0.00049,-0.00033
2025-02-24 15:41:40.511214,-9.58086,-1.59362,-1.57208,0.10409,-4.82513,8.67996,0.17468,0.18185,10.27358,1.08754,-0.28953,10.02712,0.00099,-0.00146,0.00015,0.00027,-0.0003,0.00054,9e-05,-0.0008,0.00019,0.00029,-0.0005,-0.00034
2025-02-24 15:41:40.522259,-9.5689,-1.59123,-1.59362,0.09093,-4.82034,8.6357,0.19023,0.19621,10.2999,1.06361,-0.27517,10.03311,0.00071,-0.00167,-4e-05,0.0001,-0.00029,0.00055,0.00011,-0.0008,0.00018,0.00022,-0.00056,-0.0003
2025-02-24 15:41:40.533391,-9.58086,-1.58046,-1.57807,0.09093,-4.81795,8.64288,0.15912,0.14477,10.26641,1.12822,-0.29073,9.98525,-1e-05,-0.00125,-0.00029,0.00014,-0.00029,0.00055,2e-05,-0.00081,0.00019,0.0002,-0.00059,-0.00032
2025-02-24 15:41:40.545634,-9.57009,-1.58166,-1.5661,0.12921,-4.74138,8.69671,0.12562,0.11366,10.25923,1.17847,-0.29192,10.00319,-0.00035,-0.0008,-0.00053,0.00056,-0.00029,0.00053,9e-05,-0.0008,0.00019,0.00025,-0.00055,-0.00033
2025-02-24 15:41:40.557032,-9.59043,-1.58524,-1.58166,0.13519,-4.75334,8.72782,0.134,0.11007,10.33699,1.1665,-0.29432,10.04866,-0.00053,-0.00079,-0.00065,0.00064,-0.0003,0.00054,5e-05,-0.00081,0.00019,0.00035,-0.00049,-0.00034
2025-02-24 15:41:40.568290,-9.6024,-1.5661,-1.55294,0.10528,-4.78804,8.7003,0.16391,0.14357,10.28076,1.07079,-0.28355,10.02234,-0.00029,-0.00047,-0.00076,0.00033,-0.00028,0.00055,0.0001,-0.00081,0.00019,0.00023,-0.00054,-0.0003
2025-02-24 15:41:40.580048,-9.57847,-1.58166,-1.58764,0.08734,-4.82752,8.65364,0.19023,0.20459,10.22453,1.0672,-0.27996,10.04028,-1e-05,-0.00059,-0.00065,9e-05,-0.00029,0.00056,0.00011,-0.00081,0.00019,0.00029,-0.00051,-0.00032
2025-02-24 15:41:40.590939,-9.5665,-1.56012,-1.56491,0.0993,-4.8347,8.62732,0.14955,0.19502,10.3023,1.10548,-0.30389,10.03669,-0.00033,-0.00026,-0.00082,2e-05,-0.00029,0.00054,7e-05,-0.00082,0.00018,0.00026,-0.00053,-0.00031
2025-02-24 15:41:40.602801,-9.56052,-1.55892,-1.56969,0.13998,-4.77607,8.66202,0.134,0.15075,10.24607,1.133,-0.29073,10.02473,-0.00075,-0.00023,-0.00078,0.00032,-0.00029,0.00054,9e-05,-0.0008,0.00019,0.00022,-0.00057,-0.00033
2025-02-24 15:41:40.614053,-9.55933,-1.55892,-1.53978,0.12084,-4.79282,8.67757,0.15912,0.15194,10.26999,1.1342,-0.30269,9.99841,-0.00045,0.0003,-0.00061,0.00034,-0.00029,0.00055,0.0001,-0.00081,0.0002,0.0002,-0.00057,-0.00039
2025-02-24 15:41:40.625048,-9.57129,-1.5685,-1.55533,0.0993,-4.74138,8.67877,0.16869,0.11725,10.28196,1.13539,-0.25962,10.02353,6e-05,0.00032,-0.00045,0.00043,-0.00029,0.00055,4e-05,-0.00082,0.00019,0.00016,-0.00058,-0.0003
2025-02-24 15:41:40.637033,-9.55813,-1.5661,-1.55773,0.10169,-4.78565,8.69312,0.16869,0.16271,10.30708,1.10309,-0.27996,10.00918,0.00091,7e-05,-0.00029,0.00047,-0.00027,0.00055,5e-05,-0.0008,0.00019,0.00019,-0.00057,-0.0003
2025-02-24 15:41:40.647906,-9.55215,-1.56491,-1.54217,0.10887,-4.78923,8.67398,0.15553,0.19382,10.24248,1.09352,-0.30269,10.02832,0.00089,0.00038,-0.00021,0.00044,-0.00028,0.00055,0.00014,-0.00081,0.00019,0.00026,-0.00053,-0.0003
2025-02-24 15:41:40.658835,-9.55215,-1.56969,-1.5326,0.12443,-4.82273,8.64886,0.15194,0.18784,10.28674,1.08873,-0.29671,10.03909,0.00086,0.00034,-1e-05,0.00013,-0.0003,0.00055,6e-05,-0.00082,0.00018,0.0003,-0.0005,-0.00034
2025-02-24 15:41:40.670756,-9.53779,-1.57328,-1.54696,0.11007,-4.81556,8.6345,0.16391,0.18664,10.22932,1.09472,-0.28594,9.99123,0.00092,0.00019,-0.0002,0.00018,-0.00028,0.00055,0.00013,-0.00082,0.0002,0.00037,-0.00045,-0.00036
2025-02-24 15:41:40.681709,-9.55933,-1.57089,-1.53619,0.11366,-4.8,8.66441,0.16989,0.16152,10.3023,1.14138,-0.26919,10.03071,0.0008,0.00015,-0.00026,0.00033,-0.00029,0.00054,5e-05,-0.00081,0.00018,0.00035,-0.00051,-0.00036
2025-02-24 15:41:40.692796,-9.58325,-1.57328,-1.51346,0.11844,-4.77248,8.67518,0.1663,0.14118,10.31307,1.1342,-0.28834,10.02473,0.00042,0.00052,-0.00039,0.00045,-0.00028,0.00053,7e-05,-0.00081,0.0002,9e-05,-0.00063,-0.00029
2025-02-24 15:41:40.705044,-9.57967,-1.58166,-1.53619,0.12084,-4.78804,8.7003,0.14118,0.12921,10.25205,1.15932,-0.28116,10.01277,-9e-05,-0.00012,-0.00031,0.00048,-0.00027,0.00053,0.00011,-0.00081,0.00019,0.00026,-0.00055,-0.00034
2025-02-24 15:41:40.716013,-9.58086,-1.57328,-1.52423,0.10289,-4.80359,8.71107,0.15673,0.16391,10.29632,1.11984,-0.2991,10.03909,-3e-05,3e-05,-0.00046,0.00046,-0.00028,0.00054,8e-05,-0.00082,0.00019,0.00026,-0.00052,-0.00031
2025-02-24 15:41:40.728052,-9.58804,-1.56012,-1.51944,0.10169,-4.80957,8.64766,0.17468,0.17707,10.25923,1.06241,-0.29551,9.99243,-1e-05,-0.0,-0.00061,0.00026,-0.00027,0.00055,0.0001,-0.00079,0.0002,0.00013,-0.00062,-0.00028
2025-02-24 15:41:40.739493,-9.58206,-1.57328,-1.52303,0.10887,-4.82154,8.65484,0.18544,0.20219,10.24367,1.09113,-0.27398,10.0343,-0.00027,-0.00017,-0.00052,0.00021,-0.00029,0.00054,0.00012,-0.00082,0.00018,0.00035,-0.00047,-0.00035
2025-02-24 15:41:40.750502,-9.57249,-1.5661,-1.52662,0.11366,-4.79282,8.6357,0.14357,0.15075,10.25803,1.12941,-0.29312,10.00918,-0.00063,-0.00026,-0.00064,0.00014,-0.00028,0.00055,9e-05,-0.0008,0.00019,0.0002,-0.00059,-0.00032
2025-02-24 15:41:40.762441,-9.57249,-1.5661,-1.51825,0.12682,-4.79163,8.68355,0.15075,0.13759,10.32742,1.14377,-0.29312,10.02473,-0.0006,-6e-05,-0.00047,0.00043,-0.00029,0.00055,3e-05,-0.00081,0.0002,0.00027,-0.00052,-0.00032
2025-02-24 15:41:40.773499,-9.58804,-1.55533,-1.50628,0.11605,-4.77248,8.69432,0.14596,0.12802,10.24248,1.15334,-0.27876,10.01157,0.00023,-3e-05,-0.00027,0.00054,-0.00028,0.00055,0.00012,-0.00081,0.00019,0.00026,-0.00054,-0.00032
2025-02-24 15:41:40.784630,-9.58206,-1.56251,-1.5326,0.10169,-4.80479,8.69671,0.17228,0.15434,10.31785,1.09472,-0.27039,10.03669,0.00045,-0.00058,-0.0001,0.00058,-0.00029,0.00054,2e-05,-0.00079,0.00017,0.00027,-0.00053,-0.00032
2025-02-24 15:41:40.797047,-9.56292,-1.56132,-1.51705,0.1005,-4.80359,8.6692,0.17228,0.17707,10.23291,1.08515,-0.29312,10.00439,0.00068,-0.00029,-0.00017,0.00034,-0.00027,0.00054,9e-05,-0.00082,0.00019,0.00021,-0.00056,-0.00029
2025-02-24 15:41:40.808048,-9.56531,-1.56251,-1.535,0.09811,-4.81556,8.67279,0.15434,0.1675,10.22692,1.11386,-0.27039,10.04985,0.00063,-0.00067,0.00014,0.00024,-0.00027,0.00053,0.00013,-0.00081,0.0002,0.00032,-0.00049,-0.00035
2025-02-24 15:41:40.819293,-9.56172,-1.5661,-1.51825,0.11246,-4.8,8.67279,0.15673,0.16271,10.29632,1.11506,-0.30628,10.00678,0.00065,-0.00067,0.0001,0.00027,-0.00029,0.00054,8e-05,-0.00082,0.0002,0.00017,-0.00061,-0.0003
2025-02-24 15:41:40.831532,-9.55693,-1.56132,-1.53141,0.10768,-4.77009,8.66561,0.15793,0.13519,10.26641,1.12941,-0.27996,10.00678,0.00049,-0.00104,3e-05,0.00038,-0.00029,0.00054,0.00011,-0.00081,0.00018,0.00017,-0.00063,-0.0003
2025-02-24 15:41:40.842721,-9.55574,-1.56371,-1.52423,0.11486,-4.79043,8.68595,0.16271,0.15314,10.26999,1.10548,-0.27398,10.04028,0.00046,-0.00091,-2e-05,0.00049,-0.00028,0.00055,0.00011,-0.00082,0.00018,0.00029,-0.00051,-0.00033
2025-02-24 15:41:40.854742,-9.56411,-1.57567,-1.52542,0.10409,-4.78684,8.64527,0.15434,0.16391,10.27478,1.10548,-0.2991,10.00798,0.00017,-0.00131,9e-05,0.00039,-0.00029,0.00054,9e-05,-0.00082,0.00019,0.00023,-0.00058,-0.0003
2025-02-24 15:41:40.865746,-9.55454,-1.57687,-1.53978,0.11725,-4.79641,8.68595,0.16271,0.1675,10.28076,1.11027,-0.28594,10.0678,8e-05,-0.00176,9e-05,0.00037,-0.00028,0.00054,8e-05,-0.00081,0.00018,0.00029,-0.00049,-0.00034
2025-02-24 15:41:40.876593,-9.54018,-1.5673,-1.51944,0.11486,-4.80838,8.69073,0.16271,0.17109,10.24367,1.10788,-0.29671,9.99961,-3e-05,-0.00158,-0.00014,0.00032,-0.00029,0.00054,0.00011,-0.00081,0.00018,0.00029,-0.0005,-0.00033
2025-02-24 15:41:40.888545,-9.55933,-1.56012,-1.5326,0.10648,-4.78445,8.66082,0.16869,0.16391,10.27119,1.11984,-0.28116,9.98166,-0.00042,-0.00204,-3e-05,0.00015,-0.00029,0.00054,5e-05,-0.00081,0.00018,0.00022,-0.00058,-0.00031
2025-02-24 15:41:40.899494,-9.55454,-1.55773,-1.53739,0.11007,-4.78325,8.64048,0.15553,0.16271,10.20539,1.12822,-0.28116,10.02473,-0.00038,-0.00198,7e-05,4e-05,-0.00029,0.00057,0.00013,-0.00082,0.00019,0.00036,-0.00045,-0.00034
2025-02-24 15:41:40.910614,-9.54975,-1.56371,-1.54457,0.12203,-4.77966,8.67757,0.15553,0.15673,10.26401,1.12463,-0.28714,10.04148,0.00015,-0.00232,0.00015,0.00033,-0.00029,0.00055,8e-05,-0.0008,0.00019,0.00039,-0.00047,-0.00034
2025-02-24 15:41:40.922839,-9.57249,-1.55294,-1.52303,0.12443,-4.80479,8.7338,0.1651,0.15673,10.3346,1.11864,-0.29312,10.06182,0.00031,-0.0022,0.00014,0.00069,-0.00028,0.00053,5e-05,-0.00079,0.00019,0.00025,-0.00054,-0.00031
2025-02-24 15:41:40.933645,-9.58565,-1.56012,-1.54457,0.08853,-4.78804,8.67279,0.19262,0.16391,10.22932,1.09352,-0.25244,10.05464,0.00016,-0.00267,0.0004,0.00039,-0.00029,0.00055,0.00014,-0.00081,0.0002,7e-05,-0.00061,-0.00029
2025-02-24 15:41:40.944863,-9.5689,-1.57567,-1.53141,0.07777,-4.8347,8.65723,0.19502,0.17468,10.28794,1.10907,-0.27996,10.00918,0.00035,-0.00257,0.00051,0.00018,-0.00029,0.00055,6e-05,-0.00081,0.00018,0.00017,-0.00059,-0.00032
2025-02-24 15:41:40.956629,-9.57727,-1.5673,-1.54576,0.11844,-4.77488,8.65245,0.1651,0.13519,10.24008,1.12702,-0.2991,9.99243,0.0005,-0.00271,0.00037,0.00035,-0.00029,0.00054,8e-05,-0.0008,0.00018,0.00023,-0.00056,-0.00031
2025-02-24 15:41:40.967503,-9.5689,-1.5673,-1.5673,0.12921,-4.77248,8.65843,0.13878,0.15793,10.25205,1.14138,-0.30748,9.98405,0.0003,-0.00296,0.00051,0.00035,-0.00028,0.00054,7e-05,-0.00081,0.00019,0.00025,-0.00053,-0.00032
2025-02-24 15:41:40.979646,-9.58325,-1.5673,-1.54457,0.13161,-4.78804,8.71705,0.15673,0.15075,10.29392,1.15095,-0.30867,9.99721,0.00037,-0.00262,0.00046,0.00042,-0.0003,0.00054,9e-05,-0.00082,0.0002,0.00026,-0.00053,-0.00031
2025-02-24 15:41:40.990733,-9.58565,-1.58046,-1.54457,0.09811,-4.81077,8.67637,0.19382,0.15434,10.30349,1.11266,-0.24885,10.05943,0.00074,-0.00288,0.00073,0.00033,-0.00029,0.00055,4e-05,-0.00079,0.00019,0.00064,-0.00038,-0.00036
2025-02-24 15:41:41.001607,-9.57727,-1.58405,-1.57089,0.07657,-4.85264,8.66441,0.20339,0.22493,10.26401,1.03968,-0.27876,10.07259,0.00113,-0.00281,0.00047,0.00044,-0.00028,0.00055,0.00014,-0.00082,0.00019,0.0002,-0.00055,-0.0003
2025-02-24 15:41:41.013504,-9.57608,-1.57926,-1.57567,0.09452,-4.82632,8.64048,0.18305,0.19143,10.28196,1.10668,-0.28355,10.00319,0.00036,-0.00308,0.00031,0.00031,-0.00029,0.00054,4e-05,-0.00082,0.00019,-0.00025,-0.00078,-0.00029
2025-02-24 15:41:41.024466,-9.55215,-1.57807,-1.56969,0.11844,-4.79881,8.65604,0.15434,0.1663,10.21855,1.13659,-0.33141,9.99482,-0.00031,-0.00309,0.00033,0.00036,-0.00029,0.00055,0.00014,-0.00079,0.00018,6e-05,-0.00065,-0.00029
2025-02-24 15:41:41.035447,-9.56411,-1.57687,-1.57807,0.12203,-4.74975,8.68595,0.14477,0.14118,10.22692,1.133,-0.25364,10.06182,-0.00069,-0.0033,0.0002,0.00053,-0.00029,0.00053,0.00016,-0.0008,0.00018,0.00081,-0.00026,-0.0003
2025-02-24 15:41:41.047493,-9.5689,-1.58046,-1.55414,0.12562,-4.77009,8.6668,0.15434,0.13998,10.24846,1.14975,-0.335,9.88954,9e-05,-0.00347,0.00031,0.00023,-0.00029,0.00054,7e-05,-0.00079,0.00018,-0.00026,-0.00087,-0.00022
2025-02-24 15:41:41.058362,-9.56292,-1.57208,-1.58764,0.13759,-4.77248,8.68355,0.13998,0.14237,10.30708,1.13061,-0.27278,10.07618,0.00025,-0.00316,0.00013,0.00021,-0.00029,0.00056,2e-05,-0.00082,0.00019,0.00057,-0.00028,-0.00038
2025-02-24 15:41:41.069616,-9.5689,-1.5685,-1.58166,0.12682,-4.79163,8.6692,0.16032,0.14955,10.24846,1.10788,-0.27159,10.06062,5e-05,-0.00323,0.00021,0.00023,-0.00029,0.00054,0.00013,-0.00081,0.00019,0.00021,-0.00055,-0.0003
2025-02-24 15:41:41.081510,-9.56411,-1.57208,-1.5996,0.12203,-4.77727,8.66561,0.15912,0.16869,10.2676,1.10189,-0.3003,9.94218,8e-05,-0.0032,0.00036,0.00032,-0.00028,0.00055,5e-05,-0.00081,0.00019,2e-05,-0.00072,-0.00026
2025-02-24 15:41:41.092925,-9.5665,-1.57687,-1.58405,0.10648,-4.80957,8.62373,0.17946,0.1986,10.24008,1.11266,-0.27159,10.00559,0.00048,-0.00311,0.00039,0.0001,-0.00029,0.00054,8e-05,-0.00082,0.00019,0.00014,-0.00062,-0.00032
2025-02-24 15:41:41.106176,-9.55933,-1.57807,-1.60678,0.10289,-4.78804,8.65484,0.17228,0.13998,10.21855,1.14975,-0.28594,9.98525,0.00075,-0.00295,0.00031,0.00024,-0.00028,0.00054,0.00011,-0.00081,0.00018,0.00016,-0.00061,-0.00031
2025-02-24 15:41:41.117127,-9.55574,-1.58166,-1.60319,0.11246,-4.73899,8.69791,0.15912,0.11486,10.3023,1.15573,-0.26321,10.04268,0.00038,-0.00273,0.00016,0.00053,-0.00027,0.00054,3e-05,-0.0008,0.00019,0.00035,-0.00046,-0.00035
2025-02-24 15:41:41.128208,-9.57249,-1.57926,-1.57926,0.12323,-4.7689,8.68116,0.14716,0.15434,10.31546,1.1342,-0.31226,9.99362,0.00027,-0.00241,0.00017,0.00042,-0.00027,0.00055,6e-05,-0.0008,0.00019,0.00013,-0.00063,-0.00028
2025-02-24 15:41:41.140594,-9.55334,-1.58764,-1.59123,0.11605,-4.81077,8.68236,0.17109,0.18425,10.22812,1.11147,-0.27278,10.01875,0.00071,-0.00275,0.00012,0.00026,-0.00029,0.00055,0.00016,-0.00082,0.00018,0.00018,-0.0006,-0.00029
